"route","animal","species","type","frequency","project","recv1","recv2","lon1","lat1","lon2","lat2","dtStart","dtEnd"
"1068.2847","5930,5931,5817,5829,5829,5931,5817,5921,5931,5921,5822,5821,5822,5948,5918,5817,5921,5918,5944,5824,5817,5816,5821,5816,5817,5824,5944,5921,5825,5817,5817,5825,5821,5916,5916,5921,5921,5916,5822,5821,5944,5817,5815,5817,5944,5818,5814,5815,5817,5815,5818,5814,5815,5817,5815,5815,5712,5707,5719,5708,5720,5731,5725,5716,5725,5726,5722,5983,5749,5744","5570,5570,45376,45376,45376,5570,45376,5580,5570,5580,45376,45376,45376,5170,5580,45376,5580,5580,5580,45376,45376,45376,45376,45376,45376,45376,5580,5580,45376,45376,45376,45376,45376,5580,5580,5580,5580,5580,45376,45376,5580,45376,45376,45376,5580,45376,45376,45376,45376,45376,45376,45376,45376,45376,45376,45376,16820,16820,16820,16820,16820,16820,16820,16820,16820,16820,16820,16820,16820,16820","LineString","166.38","21,28,86,89",2847,1068,-61.45481,45.16746,-61.5423,45.0999,2013-06-25,2013-10-15
"1068.2852","5925,5922,5928,5928,5937,5942,5942","5580,5580,5580,5580,5580,5570,5570","LineString","166.38","89",2852,1068,-61.61842,45.15347,-61.5423,45.0999,2013-06-16,2013-07-17
"1068.2866","5726","16820","LineString","166.38","86",1068,2866,-61.5423,45.0999,-63.1457,44.6878,2013-10-01,2013-10-05
"1071.1071","786,789,786,791,787,788,789,794,792,791,797,792,787,791,790,786,794,791,814,788,787,792,794,797,791,814,786,794,814,795,794,794,814,811,815,854,855,846,790,794,849,815,788,814,805,787,788,786,846,855,851,857,792,845,793,805,797,854,814,849,857,803,847,854,797,814,788,795,792,846,791,811,856,855,845,793,787,847,786,812,814,805,849,794,795,793,811","4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690","LineString","166.3","13",1071,1071,-64.449802,45.694799,-64.449802,45.694799,2013-08-02,2013-08-25
"1071.2449","789,792,797,791,796,788,787,846,797,849,792,787,788,791,857,856,793,789,799,858,815,859,846,792,858,797,857","4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690","LineString","166.3","13",1071,2449,-64.449802,45.694799,-64.57861,45.816127,2013-08-07,2013-09-02
"1071.2451","847,806,798,849","4690,4690,4690,4690","LineString","166.3","13",1071,2451,-64.449802,45.694799,-64.154,44.9964,2013-08-07,2013-08-30
"1071.2453","845","4690","LineString","166.3","13",1071,2453,-64.449802,45.694799,-63.540745,45.333794,2013-08-24,2013-09-15
"1071.2866","793","4690","LineString","166.3","13",1071,2866,-64.449802,45.694799,-63.1457,44.6878,2013-08-25,2013-08-30
"1081.1081","20985,1028,1026,1052,1052,1052,1052","4670,4670,4670,4670,4670,4670,4670","LineString","166.38","47",1081,1081,-75.16607,39.222464,-75.16607,39.222464,2014-05-22,2014-06-08
"1081.1116","1053","4670","LineString","166.38","47",1081,1116,-75.16607,39.222464,-69.9457,47.759,2014-05-22,2014-08-12
"1081.1134","1002,984,1037","4670,4670,4670","LineString","166.38","47",1081,1134,-75.16607,39.222464,-80.6911,51.823,2014-05-27,2014-08-13
"1081.1135","1019","4670","LineString","166.38","47",1081,1135,-75.16607,39.222464,-80.1167,51.2913,2014-05-31,2014-08-16
"1081.1137","1050","4670","LineString","166.38","47",1081,1137,-75.16607,39.222464,-80.5669,51.6582,2014-05-27,2014-07-23
"1081.1536","1009","4670","LineString","166.38","47",1081,1536,-75.16607,39.222464,-63.405,45.362,2014-05-31,2014-08-23
"1081.1867","1006,1030","4670,4670","LineString","166.38","47",1081,1867,-75.16607,39.222464,-91.6701,57.1223,2014-05-25,2014-06-04
"1081.2032","1010","4670","LineString","166.38","47",1081,2032,-75.16607,39.222464,-93.8364,58.6788,2014-05-31,2014-07-21
"1081.2122","1049,1012","4670,4670","LineString","166.38","47",1081,2122,-75.16607,39.222464,-81.2069,44.0555,2014-05-25,2014-06-01
"1081.2159","1049,1057,1056,1057,1046,1041,1031,1050","4670,4670,4670,4670,4670,4670,4670,4670","LineString","166.38","47",2159,1081,-74.7748,39.058,-75.16607,39.222464,2014-05-23,2014-05-27
"1081.2160","1023,1062,1019,1066,1046,1009,1001,1062,1062,1062","4670,4670,4670,4670,4670,4670,4670,4670,4670,4670","LineString","166.38","47",2160,1081,-75.3154,38.9479,-75.16607,39.222464,2014-05-23,2014-06-07
"1081.2402","20985,1065,1043,994,1023,1031,1026,1027,1062,1014,1028,1035,1002,1035,1054,1003,1012,1037,1038,992,1030,1002,1010,996,1044,1039,1062,1062","4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670","LineString","166.38","47",1081,2402,-75.16607,39.222464,-74.8913,39.1267,2014-05-22,2014-06-05
"1081.3156","1035,996,1043","4670,4670,4670","LineString","166.38","47",1081,3156,-75.16607,39.222464,-63.7477,50.1952,2014-05-26,2014-08-15
"1081.3732","1003","4670","LineString","166.38","47",1081,3732,-75.16607,39.222464,-79.8309,43.0997,2014-05-31,2014-06-01
"1084.1084","1560,1560,1560","4690,4690,4690","LineString","166.38","38",1084,1084,-74.324817,39.50931,-74.324817,39.50931,2014-08-16,2014-09-02
"1084.1134","1013","4670","LineString","166.38","47",1134,1084,-80.6911,51.823,-74.324817,39.50931,2014-07-31,2014-08-02
"1084.2085","5376","41384","LineString","166.38","12",1084,2085,-74.324817,39.50931,-67.90502,44.40847,2014-09-23,2014-09-25
"1084.2158","1013","4670","LineString","166.38","47",1084,2158,-74.324817,39.50931,-74.7032,39.1615,2014-08-02,2014-08-02
"1084.3594","2294","3580","LineString","166.38","45",3594,1084,-71.8691,41.0591,-74.324817,39.50931,2014-09-19,2014-09-22
"1084.3842","5376","41384","LineString","166.38","12",3842,1084,-70.5817,43.2819,-74.324817,39.50931,2014-09-19,2014-09-23
"1084.4521","1003","4670","LineString","166.38","47",4521,1084,-71.2438,41.4787,-74.324817,39.50931,2014-08-14,2014-08-14
"1105.1105","2650,19800,19800,19800,19800,19800","16820,4690,4690,4690,4690,4690","LineString","166.38","3,15",1105,1105,-70.7852,47.0719,-70.7852,47.0719,2014-09-15,2016-10-11
"1105.1106","6561","4630","LineString","166.38","66",1106,1105,-71.2217,47.2226,-70.7852,47.0719,2016-07-25,2016-07-25
"1105.1107","1596,2629,2636","4690,15580,15580","LineString","166.38","38,49",1107,1105,-71.1425,47.3148,-70.7852,47.0719,2014-09-08,2014-09-23
"1105.1108","2650","16820","LineString","166.38","15",1108,1105,-71.0239,47.4642,-70.7852,47.0719,2014-09-15,2014-09-15
"1105.1110","5173,1047,2675","4690,4670,16820","LineString","166.38","15,27,47",1110,1105,-71.1119,47.3335,-70.7852,47.0719,2014-08-04,2014-09-07
"1105.1116","10865","15560","LineString","166.38","49",1116,1105,-69.9457,47.759,-70.7852,47.0719,2016-09-27,2016-09-29
"1105.1135","15230","4760","LineString","166.38","38",1135,1105,-80.1167,51.2913,-70.7852,47.0719,2017-09-13,2017-09-14
"1105.1503","10871,10871","15580,15580","LineString","166.38","49",1503,1105,-80.3984,42.5829,-70.7852,47.0719,2016-09-21,2016-09-22
"1105.1538","5173","4690","LineString","166.38","27",1105,1538,-70.7852,47.0719,-64.579,45.816,2014-08-04,2014-08-05
"1105.2079","1596","4690","LineString","166.38","38",1105,2079,-70.7852,47.0719,-68.58928,44.42934,2014-09-08,2014-09-08
"1105.2237","2675,2636,2604,2698,2694,2692,2702,2701,6561,10879,10849,10863,10881,10833,12516,12420,12459,12417,12486,12447,12480,12482,12481,12414","16820,15580,15580,15580,15580,16820,15580,15580,4630,15580,15560,15560,15560,15560,17150,15560,15580,15560,15560,15580,15580,15560,15560,19650","LineString","166.38","15,49,66,159,161",1105,2237,-70.7852,47.0719,-71.2111,46.843,2014-09-07,2017-09-27
"1105.2622","15230","4760","LineString","166.38","38",1105,2622,-70.7852,47.0719,-67.2661,45.1257,2017-09-14,2017-09-14
"1105.2729","9657","7680","LineString","166.38","118",1105,2729,-70.7852,47.0719,-79.5371,44.0241,2017-10-03,2017-12-27
"1105.2901","6971","4690","LineString","166.38","59",2901,1105,-72.591928,42.469966,-70.7852,47.0719,2016-05-30,2016-05-31
"1105.3066","6972","4690","LineString","166.38","59",3066,1105,-73.1037,41.1534,-70.7852,47.0719,2016-05-30,2016-05-31
"1105.3075","10865,12479","15560,15580","LineString","166.38","49",1105,3075,-70.7852,47.0719,-74.7903,45.0091,2016-09-29,2017-10-01
"1105.3103","6971","4690","LineString","166.38","59",1105,3103,-70.7852,47.0719,-80.5678,51.6579,2016-05-31,2016-06-01
"1105.3144","2629,2597,2694,2692,2697,2656,2610,2693,2702,1677,2661,10879,10876,12482,12414","15580,15580,15580,16820,15580,16820,15580,15580,15580,4760,20420,15580,15580,15560,19650","LineString","166.38","15,38,49,161",3144,1105,-69.7168,48.1232,-70.7852,47.0719,2014-09-18,2017-09-27
"1105.3146","10881,9654,12481","15560,7680,15560","LineString","166.38","49,118",3146,1105,-69.6623,48.1591,-70.7852,47.0719,2016-09-21,2017-09-27
"1105.3191","6431","15560","LineString","166.38","57",3191,1105,-74.0933,11.1233,-70.7852,47.0719,2016-05-14,2016-09-25
"1105.3417","9610","4690","LineString","166.38","3",3417,1105,-70.0611,47.4266,-70.7852,47.0719,2016-09-14,2016-09-14
"1105.3449","10876","15580","LineString","166.38","49",1105,3449,-70.7852,47.0719,-71.5591,41.2137,2016-10-01,2016-12-08
"1105.3454","10849,10863","15560,15560","LineString","166.38","49",3454,1105,-69.719,48.1406,-70.7852,47.0719,2016-09-28,2016-10-01
"1105.3732","1677","4760","LineString","166.38","38",1105,3732,-70.7852,47.0719,-79.8309,43.0997,2014-10-19,2014-10-26
"1105.3779","9610","4690","LineString","166.38","3",1105,3779,-70.7852,47.0719,-70.5492,43.3351,2016-09-14,2016-09-15
"1105.3786","7055","4690","LineString","166.38","59",3786,1105,-75.014667,39.234382,-70.7852,47.0719,2016-05-30,2016-05-30
"1105.4044","2693","15580","LineString","166.38","49",1105,4044,-70.7852,47.0719,-76.6069,44.2176,2014-10-01,2014-10-01
"1105.4093","12446","15580","LineString","166.38","49",1105,4093,-70.7852,47.0719,-72.5073,42.3605,2017-10-11,2017-10-11
"1105.4225","12516","17150","LineString","166.38","159",4225,1105,-71.2546,48.2443,-70.7852,47.0719,2017-09-13,2017-09-13
"1105.4234","12488","15560","LineString","166.38","49",1105,4234,-70.7852,47.0719,-71.9255,45.3805,2017-09-24,2017-09-25
"1105.4471","9657","7680","LineString","166.38","118",4471,1105,-69.6631,48.1594,-70.7852,47.0719,2017-09-15,2017-10-03
"1105.4995","2604,2698,2598,2609,19800,10833,12417,12488,12479","15580,15580,15580,15580,4690,15560,15560,15560,15580","LineString","166.38","3,49",4995,1105,-69.9502,47.5154,-70.7852,47.0719,2014-09-24,2017-09-25
"1105.5713","14204,14204,12459,12420,12486,12447,12480,14204","4690,4690,15580,15560,15560,15580,15580,4690","LineString","166.38","3,49",5713,1105,-70.1677,47.3109,-70.7852,47.0719,2017-09-15,2017-09-29
"1105.6193","15341","4760","LineString","166.38","38",1105,6193,-70.7852,47.0719,-65.2193,44.4035,2017-09-14,2017-09-14
"1105.7325","15341,12446","4760,15580","LineString","166.38","38,49",7325,1105,-71.1144,47.3373,-70.7852,47.0719,2017-09-14,2017-10-11
"1106.1106","2518,2507","15570,15570","LineString","166.38","49",1106,1106,-71.2217,47.2226,-71.2217,47.2226,2015-09-21,2015-09-24
"1106.1107","2626,2630","15580,15580","LineString","166.38","49",1107,1106,-71.1425,47.3148,-71.2217,47.2226,2014-09-13,2014-09-17
"1106.1109","2644,2642","15580,15580","LineString","166.38","49",1109,1106,-71.0985,47.3111,-71.2217,47.2226,2014-09-07,2014-09-18
"1106.1503","6267","15580","LineString","166.38","35",1106,1503,-71.2217,47.2226,-80.3984,42.5829,2016-07-23,2016-09-22
"1106.1865","1360,6561,20572","4630,4630,4180","LineString","166.38","27,66",1865,1106,-81.6954,63.9873,-71.2217,47.2226,2015-07-07,2017-07-31
"1106.2237","1360,1765,2546,2508,2517","4630,4670,15570,15570,15570","LineString","166.38","27,38,49",1106,2237,-71.2217,47.2226,-71.2111,46.843,2015-08-19,2015-09-24
"1106.2277","1812","4760","LineString","166.38","38",1106,2277,-71.2217,47.2226,-66.905,44.5997,2015-08-30,2015-08-30
"1106.2278","1805","4760","LineString","166.38","38",1106,2278,-71.2217,47.2226,-66.78569,44.79874,2015-08-30,2015-08-30
"1106.2286","1121","4630","LineString","166.38","47",2286,1106,-80.5676,51.6578,-71.2217,47.2226,2015-05-29,2015-08-03
"1106.2289","1745","4690","LineString","166.38","38",2289,1106,-80.1168,51.2913,-71.2217,47.2226,2015-08-17,2015-08-18
"1106.2384","2509","15580","LineString","166.38","49",2384,1106,-143.6766,62.8887,-71.2217,47.2226,2015-08-07,2015-09-16
"1106.2430","2542,2566,2552,2549","15580,15580,15570,15580","LineString","166.38","49",1106,2430,-71.2217,47.2226,-80.644,42.7012,2015-07-22,2015-10-26
"1106.2625","2535","15570","LineString","166.38","49",1106,2625,-71.2217,47.2226,-76.2786,34.9566,2015-09-24,2015-10-31
"1106.2646","1121","4630","LineString","166.38","47",1106,2646,-71.2217,47.2226,-68.883583,43.877716,2015-08-03,2015-08-05
"1106.2729","2571,1223","15580,4670","LineString","166.38","47,49",1106,2729,-71.2217,47.2226,-79.5371,44.0241,2015-08-23,2016-01-11
"1106.2763","2511,2509","15580,15580","LineString","166.38","49",1106,2763,-71.2217,47.2226,-86.2942,38.2289,2015-09-08,2015-09-20
"1106.2812","12455","15580","LineString","166.38","49",1106,2812,-71.2217,47.2226,-76.3884,44.1414,2017-09-21,2017-09-22
"1106.2830","2536,2519","15570,15570","LineString","166.38","49",1106,2830,-71.2217,47.2226,-75.95724,37.1499,2015-09-30,2015-10-11
"1106.2905","2514","15570","LineString","166.38","49",1106,2905,-71.2217,47.2226,-66.7366,44.765,2015-09-25,2015-12-07
"1106.2913","6170","4530","LineString","166.38","40",1106,2913,-71.2217,47.2226,-83.23132,41.61096,2016-08-08,2017-03-22
"1106.2952","12472","15580","LineString","166.38","49",1106,2952,-71.2217,47.2226,-79.8607,9.403,2017-09-21,2017-11-06
"1106.3051","21103","4670","LineString","166.38","47",3051,1106,-77.7452,44.0128,-71.2217,47.2226,2017-05-29,2017-08-21
"1106.3146","2595","15560","LineString","166.38","49",3146,1106,-69.6623,48.1591,-71.2217,47.2226,2015-09-29,2015-10-01
"1106.3156","10856,10853,10839","15570,15580,15580","LineString","166.38","49",1106,3156,-71.2217,47.2226,-63.7477,50.1952,2016-07-25,2016-10-18
"1106.3170","1223,2527","4670,15580","LineString","166.38","47,49",3170,1106,-71.0842,47.3892,-71.2217,47.2226,2015-08-23,2015-10-03
"1106.3175","2543,2586","15580,15580","LineString","166.38","49",3175,1106,-71.13779,47.39842,-71.2217,47.2226,2015-09-09,2015-09-30
"1106.3178","2549,2556,2571,2557,2546,2518,2507,2508,2505,2516,2514,2567,2551,2506,2587","15580,15580,15580,15580,15570,15570,15570,15570,15570,15570,15570,15560,15570,15570,15560","LineString","166.38","49",3178,1106,-71.1157,47.3405,-71.2217,47.2226,2015-07-22,2015-10-01
"1106.3229","6170","4530","LineString","166.38","40",3229,1106,-84.3182,55.2416,-71.2217,47.2226,2016-07-17,2016-08-08
"1106.3430","10856","15570","LineString","166.38","49",3430,1106,-71.1515,47.2848,-71.2217,47.2226,2016-09-29,2016-09-29
"1106.3454","10853","15580","LineString","166.38","49",3454,1106,-69.719,48.1406,-71.2217,47.2226,2016-09-30,2016-10-01
"1106.3468","2551,2506","15570,15570","LineString","166.38","49",1106,3468,-71.2217,47.2226,-72.163,41.1894,2015-09-30,2015-10-01
"1106.3874","2595,2586","15560,15580","LineString","166.38","49",1106,3874,-71.2217,47.2226,-73.9385,45.4307,2015-09-30,2015-10-01
"1106.3933","2543","15580","LineString","166.38","49",1106,3933,-71.2217,47.2226,-78.6368,43.8932,2015-09-09,2015-09-21
"1106.3944","11593","15580","LineString","166.38","90",1106,3944,-71.2217,47.2226,-81.4776,31.1229,2017-09-09,2017-10-08
"1106.4044","2587","15560","LineString","166.38","49",1106,4044,-71.2217,47.2226,-76.6069,44.2176,2015-10-01,2015-10-02
"1106.4094","12405","15570","LineString","166.38","49",1106,4094,-71.2217,47.2226,-72.5123,42.3633,2017-09-27,2017-09-29
"1106.4206","12397,12449","15580,15580","LineString","166.38","49",1106,4206,-71.2217,47.2226,-77.2774,40.2765,2017-09-09,2017-09-22
"1106.4208","12466","15580","LineString","166.38","49",1106,4208,-71.2217,47.2226,-77.9591,41.0263,2017-09-21,2017-10-07
"1106.4217","12462","15580","LineString","166.38","49",1106,4217,-71.2217,47.2226,-75.6857,40.1544,2017-09-21,2017-09-29
"1106.4225","12410","15570","LineString","166.38","49",4225,1106,-71.2546,48.2443,-71.2217,47.2226,2017-09-25,2017-09-25
"1106.4234","12437","15570","LineString","166.38","49",1106,4234,-71.2217,47.2226,-71.9255,45.3805,2017-09-28,2017-09-29
"1106.4476","1812,1805,1765","4760,4760,4670","LineString","166.38","38",4476,1106,-79.8145,51.1542,-71.2217,47.2226,2015-08-30,2015-09-10
"1106.4639","12410","15570","LineString","166.38","49",1106,4639,-71.2217,47.2226,-73.2157,40.6328,2017-09-25,2017-10-02
"1106.4995","20572","4180","LineString","166.38","27",1106,4995,-71.2217,47.2226,-69.9502,47.5154,2017-07-31,2017-07-31
"1106.7325","2542,2511,2566,2517,2535,2536,6267,10839,11593,12397,12435,12449,12472,12462,12455,12463,12466,12475,12423,12437","15580,15580,15580,15570,15570,15570,15580,15580,15580,15580,15570,15580,15580,15580,15580,15560,15580,15560,15580,15570","LineString","166.38","35,49,90",7325,1106,-71.1144,47.3373,-71.2217,47.2226,2015-09-03,2017-09-28
"1106.7326","12405","15570","LineString","166.38","49",7326,1106,-71.0823,47.3823,-71.2217,47.2226,2017-09-27,2017-09-27
"1107.1107","2650,2636,2638,2636,2626,2644,2626,2638,2650,2635,2644,2638,2626,2635,2626,2638,2635,2644,2644,2635,2638,2626,2638,2626,2638,2635,2644,2626,2644,2644,2626,2636,2626,2636,2626,2636,2644,2636,2638,2626,2636,2642,2635","16820,15580,15580,15580,15580,15580,15580,15580,16820,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580","LineString","166.38","15,49",1107,1107,-71.1425,47.3148,-71.1425,47.3148,2014-07-23,2014-09-12
"1107.1109","2637,2650,2650,2650,2650,2650,2650,2650,2650,2636,2636,2630,2625,2623","15580,16820,16820,16820,16820,16820,16820,16820,16820,15580,15580,15580,15580,15580","LineString","166.38","15,49",1109,1107,-71.0985,47.3111,-71.1425,47.3148,2014-07-28,2014-09-23
"1107.1110","2650,2650,2650,2633,2633,2638","16820,16820,16820,15580,15580,15580","LineString","166.38","15,49",1107,1110,-71.1425,47.3148,-71.1119,47.3335,2014-08-04,2014-09-09
"1107.2237","2625,2635","15580,15580","LineString","166.38","49",1107,2237,-71.1425,47.3148,-71.2111,46.843,2014-09-23,2014-09-24
"1108.1110","2671,2650","16820,16820","LineString","166.38","15",1108,1110,-71.0239,47.4642,-71.1119,47.3335,2014-08-09,2014-09-15
"1108.1573","2649","16820","LineString","166.38","15",1108,1573,-71.0239,47.4642,-67.7528,44.5431,2014-09-09,2014-09-16
"1109.1109","2636,2631,2636,2623,2623,2623,2623","15580,15580,15580,15580,15580,15580,15580","LineString","166.38","49",1109,1109,-71.0985,47.3111,-71.0985,47.3111,2014-07-24,2014-09-22
"1109.1110","2623,2628,2628,2628,2630,2628,2630,2633","15580,15580,15580,15580,15580,15580,15580,15580","LineString","166.38","49",1110,1109,-71.1119,47.3335,-71.0985,47.3111,2014-07-31,2014-09-15
"1109.2402","1047","4670","LineString","166.38","47",2402,1109,-74.8913,39.1267,-71.0985,47.3111,2014-05-28,2014-08-12
"1110.1110","2632,2633,2633,2633,2628,2632,2623,2633,2623,2632,2632,2633,2633,2632,2632,2628,2628,2630,2630,2630,2630,2628,2628,2650,2650,2628","15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,15580,16820,16820,15580","LineString","166.38","15,49",1110,1110,-71.1119,47.3335,-71.1119,47.3335,2014-07-17,2014-09-05
"1110.1135","5173","4690","LineString","166.38","27",1135,1110,-80.1167,51.2913,-71.1119,47.3335,2014-08-04,2014-08-04
"1110.1137","1596","4690","LineString","166.38","38",1137,1110,-80.5669,51.6582,-71.1119,47.3335,2014-08-28,2014-09-08
"1110.1867","1003","4670","LineString","166.38","47",1867,1110,-91.6701,57.1223,-71.1119,47.3335,2014-06-14,2014-08-13
"1110.1950","1003","4670","LineString","166.38","47",1110,1950,-71.1119,47.3335,-68.805141,44.012447,2014-08-13,2014-08-13
