deploymentID,tag_deploy_id,species_id
3970,14381,14230
4746,29208,124960
6023,28621,18910
4186,18208,4690
2656,5661,7680
7416,30140,14040
4364,29466,36271
2549,12648,NULL
5922,27961,36466
3942,35664,36475
3786,8025,4670
5489,32457,16420
4186,24537,14120
3808,36530,45843
5932,33237,19520
1873,5152,35407
3786,7882,4670
2292,13626,4180
3953,14475,14250
4029,14564,14250
4658,25146,125480
5085,27599,4700
6055,30128,42067
2392,4627,15560
2153,2043,35407
7994,37180,4820
5061,17454,35407
5612,28964,4670
3271,12156,4680
4343,30102,42067
4797,22128,4670
3473,7997,4670
5505,16913,7871
0,23266,14120
4833,23153,121310
3427,10841,15580
4109,22200,15580
7378,29370,15550
3462,14198,4690
5128,24167,38804
4863,20258,14250
4365,16323,15651
3859,29401,36475
0,31069,NULL
4726,18905,15580
7229,33158,19520
4132,11883,4690
5680,24369,4690
4945,32242,16600
3618,5544,41384
4307,29194,125480
4892,38215,4610
4378,16038,45874
2510,10766,16610
3253,7577,14230
4669,29161,14030
4453,15659,4600
5503,26703,45843
7242,29478,36467
5904,29797,42067
2153,21645,4670
2453,819,4690
5350,25431,4530
2948,6385,42067
4697,18707,16770
4974,21219,4670
4777,28155,7871
0,19645,15580
8467,37965,16880
3607,1927,4690
3967,21047,4670
3873,11502,16940
2237,25336,19650
3159,8022,4670
3275,7910,4680
5604,26656,125480
4387,29986,42067
3476,10554,15580
4374,13689,15580
4932,20115,7680
3190,6465,15560
2120,7588,14250
5946,30157,121310
7305,34549,19500
4229,11705,4180
8182,37026,7680
8327,37968,4820
3127,20455,15600
4906,23407,19760
2460,1898,4690
5728,22572,15600
3417,10875,15560
4264,16536,3770
1545,188,19000
2625,11019,4670
5052,23506,4670
2728,18806,18890
2237,14845,15900
2283,1825,4690
5830,31789,4670
2549,8546,15600
2432,8840,4680
4312,34427,123690
4532,26059,42067
7220,30250,19030
5291,21627,4630
4727,18494,14250
3816,11230,42067
5085,30656,4820
3290,24344,4690
8208,33053,35407
6187,37383,45843
4378,35640,36475
3932,14404,14250
4316,25086,125480
7927,38250,4670
7769,28891,8040
5243,26733,38804
3191,598,4670
689,948,4690
3531,9836,19650
5035,21991,4700
1992,5473,40372
2606,53,16820
4801,16777,5520
5274,23593,15550
2222,1302,4690
4624,21175,4670
5515,24336,4690
717,5155,16820
4503,25260,36271
7690,33227,36271
2730,6042,35407
3271,6162,4180
2153,1983,35407
8208,32466,3830
3982,18237,14250
5052,19321,18880
3116,16154,3770
4309,19092,125480
5552,25683,42067
7695,36794,252456
2286,1130,4670
2901,7061,4690
5621,26645,125480
5721,30773,3830
3892,12876,16890
3609,1726,4760
4892,35587,125480
4448,18255,14250
8554,37907,16890
2542,2492,100430
2950,9015,42067
3943,15027,36466
7484,31058,19160
5165,25394,3830
5132,24441,38804
7695,36771,252456
3461,8781,4670
4453,15719,4600
4368,17211,4690
4389,18662,19650
2726,5625,18890
2722,1730,4760
6203,28337,4760
2829,5715,16820
3859,16022,45874
7270,25307,14040
3271,9279,18950
4520,21857,4670
5085,34506,4700
6136,28640,45874
5249,22564,38804
634,5032,16580
4393,7941,4680
3075,20899,4670
3146,27800,16290
8018,36127,252456
8465,37937,16890
2289,1706,4690
3127,9174,100230
2801,4768,42067
6151,36332,125480
5376,25365,45874
7457,35886,15580
6191,16953,36467
7693,33803,42067
3944,24686,19500
3722,9780,45874
5298,29493,32874
4378,25281,36271
3420,19798,4690
2080,5831,45376
1124,2042,35407
2950,9805,45874
3491,9925,15580
2545,635,4690
3156,682,4670
2681,15203,4690
5127,23499,4670
3967,21130,4670
4392,7393,4690
2911,21726,3770
5137,24447,38790
7329,35139,3570
4219,21308,4670
3532,9940,15580
5043,28739,7720
5938,36502,16460
3388,21657,4690
2686,4492,16820
4343,30749,14030
7624,36319,15580
7262,28403,4690
3282,14565,14250
4819,18479,100250
2642,5661,7680
6130,23420,125480
5010,27809,16290
6187,36702,15651
2130,1463,4680
1963,4937,16820
3454,21874,4670
5035,21596,4670
2937,7093,18890
757,2043,35407
1915,4982,16820
3058,12649,NULL
4730,18532,14230
6133,36047,125480
4722,21966,4670
4721,21249,4670
4524,21853,4670
3170,5502,2720
2341,2055,35407
3790,4990,16820
2549,8606,4690
5889,27678,42218
6054,29809,42067
7930,34272,16930
7905,34491,16930
4111,14196,4690
7915,36650,16820
5201,21925,18890
5521,39374,100450
7232,28218,7720
2349,1140,4630
5515,20798,4760
6189,15966,35912
4704,15349,4780
2779,4518,19250
4633,16025,15651
4789,18125,14050
6185,37103,15651
8498,37908,16930
4044,21237,4670
3127,20229,18760
4378,25198,36467
8327,37765,4820
3075,10852,15560
4748,17260,7720
5328,24643,8040
4777,20206,18760
5271,22536,15550
5424,24959,15580
1992,7823,15600
5005,12420,15560
4382,14477,14250
3266,1719,4760
4050,21001,4670
2615,1498,4680
3260,7975,4630
4725,24723,14250
704,883,4690
5938,35543,4750
2668,4493,16820
7451,31087,NULL
4498,28142,42067
3101,10451,4670
3802,38206,4610
3702,11479,42067
4043,11349,19030
8289,32930,NULL
3861,19780,35912
2779,7289,14280
4186,24514,14120
3282,7466,14230
6195,29252,125530
2429,32337,16600
5614,35553,4690
4340,26443,14120
7256,26037,42067
5410,21639,4670
690,5907,5280
5321,31739,20570
5581,25091,125480
2153,2066,35407
7690,33167,36475
2548,2568,15560
730,4919,16820
7538,32849,14050
5369,17416,41600
3970,20209,18760
749,1999,35407
5050,17120,4690
2658,4504,16820
7667,36866,14030
4699,17547,16770
6150,35017,19450
4286,16162,3770
5748,34289,4180
2292,17751,14050
4777,24534,14120
5167,22737,4670
3820,14538,45843
6156,35969,1260
4340,26526,14120
4149,14079,100230
2928,9893,16801
4109,11566,4690
7639,28222,7720
5462,29542,15580
4532,28146,42067
3449,9279,18950
3271,7888,4680
4307,35583,125480
7948,33143,4680
4748,28206,NULL
7458,37118,15651
3127,14318,15600
3547,8882,4680
5616,24289,4690
7707,32366,4610
6189,19166,36704
6126,31768,20570
5433,24652,14050
4790,25268,16290
7242,36972,45843
6185,30173,42067
7707,36980,45843
7934,34666,18990
8342,37820,4820
4293,12157,4680
2425,5497,2720
4927,19966,3830
7694,36701,15651
4368,28349,4180
2116,7589,14250
719,1047,4670
2117,7802,15560
4995,17861,4690
3095,12270,4690
3755,14557,14250
3688,11359,16610
4002,10375,4760
5162,22731,4670
3816,14768,45843
5471,24174,38790
5130,26737,38790
4222,15326,4690
4052,15227,4690
3966,11926,4690
3938,18977,100430
3290,17102,4690
1115,2661,20420
7950,37668,4820
5521,17817,7871
5577,30728,45843
5864,27476,NULL
2948,6325,42067
2580,228,16620
8081,30876,125480
6175,29537,7720
8576,37939,16890
4390,8012,4670
1142,2639,15580
3906,11928,4690
4386,13732,15580
3966,12490,15560
4532,16467,36704
2481,4236,16620
4316,25146,125480
4275,15264,4690
4721,23539,4670
5068,27670,42218
4266,8389,2720
3445,10814,16940
4044,16285,14050
7704,28203,7720
4787,28539,NULL
8273,37219,19190
3472,20997,4670
3702,16059,35912
5013,19191,4820
5445,23473,35407
6054,36570,15651
7911,34650,7720
3953,14249,4680
3146,10883,15560
2325,1452,4680
4364,26349,4820
0,5928,5580
3275,10320,4690
2604,9245,4670
6187,30370,45843
5212,20736,16920
5061,14314,15600
2447,6428,15560
7893,28597,15770
7429,39124,14050
7950,37465,4820
8545,37913,16930
2728,5762,18890
0,35205,4760
4286,18512,35407
2146,6503,16600
756,1999,35407
3284,7460,14230
3067,13696,15580
7473,30916,4820
2032,1379,4820
2137,7517,14250
7341,29151,123690
8140,32556,NULL
6055,37118,15651
7707,33780,42067
3468,10988,18950
6209,35283,4750
7257,26047,42067
689,1031,4670
5424,29599,15580
3809,27489,15600
7704,32328,16600
4284,15318,4690
5047,26016,3830
4878,19283,121310
7497,28675,NULL
3861,29455,36271
3953,11335,19030
2913,9838,19650
2549,11317,19030
7357,28197,7871
4378,35723,36475
7532,25305,16290
6185,36960,45843
4253,15149,17670
7928,32864,17150
7256,25330,42067
4140,13882,123940
5065,20762,4690
5133,24173,38790
4787,23899,14050
6055,30812,45843
5891,27311,4680
1958,4931,16820
4386,8588,4690
6195,38220,4610
2460,5376,41384
3794,6031,35407
4337,13109,41600
4174,17398,41600
3799,18374,4690
4892,34425,123690
3805,16555,40372
2107,2045,35407
7349,32876,NULL
5139,24441,38804
4524,17946,4820
4748,29285,16610
6131,35143,14050
4002,10435,4630
0,37807,NULL
4316,19092,125480
4640,17247,7720
5744,26713,38790
4230,15227,4690
2800,4758,42067
4396,9957,18950
3322,6982,4690
4047,16432,5460
3938,19684,252456
8327,29707,15580
2449,857,4690
4587,22201,15580
4532,26706,45843
4554,13946,4530
2544,339,100430
5614,28420,4760
5298,25932,32874
3467,11914,4690
2549,9170,123940
4344,13169,41600
4823,20227,18760
7900,35275,125480
4214,17260,7720
7365,27989,19650
5483,33629,15580
5126,32111,15900
4491,18550,4070
2549,7696,18880
7865,34772,100430
6055,32538,45843
3269,7044,4690
4553,12631,124422
7375,29358,15550
4328,27983,42067
5112,20733,16920
4725,32326,16600
3420,12447,15580
2549,12227,15560
2146,2066,35407
2402,228,16620
5552,26954,45843
5317,27701,18760
3944,21629,4670
2273,4412,16820
2630,5678,7680
6195,35366,125480
6056,29070,3570
5194,22993,4690
4514,23507,4670
2237,6561,4630
2286,1837,4820
8098,36633,7680
4543,16609,36704
7641,31837,4620
8190,35825,15580
2307,4510,19030
6139,28317,4750
8459,35176,4690
4967,19768,121310
7341,30373,45843
2153,14091,100230
2950,8955,42067
4481,15707,4670
3582,1041,4670
1068,5939,5580
3476,13694,15580
7928,32661,4180
7732,34497,14050
8240,37308,3830
3157,10822,15570
0,10820,15570
769,2026,35407
1963,4997,16820
5276,22196,15580
757,2192,16580
1930,4940,16820
3159,9353,4670
4234,22640,4980
4036,20346,14250
0,22553,38804
3994,22279,16610
4732,21474,18890
3101,10431,4180
4749,21380,4680
5469,36234,125480
5483,32862,16820
6210,28958,14050
2331,6056,35407
0,31089,NULL
7472,32904,NULL
3871,11674,15580
8170,35987,NULL
3616,4826,5580
3078,6748,4190
3382,8242,4750
4777,17246,7871
5750,35780,15590
2146,280,124470
2800,4738,42067
2799,4797,42067
3781,26041,42067
4215,28256,41384
6187,29789,42067
3541,10512,100450
3157,7736,4980
4789,12088,NULL
4835,18962,121310
4083,17397,41600
5473,22565,38789
7257,26359,45843
2549,8924,4690
4256,11935,100250
6143,28385,4690
4637,21182,4670
5188,24314,4690
1031,799,4690
8221,37992,4820
7419,17967,14040
4519,18604,4070
5469,26147,125480
6187,30127,42067
5427,24396,4690
7753,32619,14050
7624,32346,NULL
0,2533,15570
8431,36356,NULL
2954,11201,16770
5521,17270,7720
6130,29580,NULL
7469,35030,100430
3005,20514,15600
3972,25507,7871
4787,23919,14050
4522,21390,4680
2181,371,124470
8196,36147,15590
2663,4490,16820
4805,19192,4820
4544,26022,42067
0,5158,35407
7476,31057,19160
7570,37150,4820
3808,33788,42067
7436,28358,4180
4309,18843,125480
7830,32557,NULL
4823,20436,15600
2393,4697,15560
7341,29294,125480
4246,13858,16460
7962,35218,4180
4774,18482,35407
7868,34867,100430
3190,7776,15560
2663,13687,15580
4587,16831,15580
5583,22543,38804
3820,14521,45843
3468,9110,18950
3469,12506,15580
4307,25101,125480
7914,35661,36475
4217,21168,4630
6115,37202,7680
7392,33526,19550
1962,4930,16820
4795,29084,4700
8169,39163,15580
2545,286,124470
4479,15676,4670
2153,20503,15600
4393,7898,4630
5604,35372,125480
3802,11880,40718
4794,29312,4700
4212,28155,7871
1552,935,4690
3114,9957,18950
634,5035,16600
3146,9658,7680
5250,23109,NULL
3005,20454,15600
7934,34271,16930
4360,22643,4980
4375,12505,15580
5000,18099,4820
3918,15203,4690
4373,13682,15580
4892,35567,125480
4293,12137,5000
4264,16161,3770
4052,15230,4760
2580,1158,4670
4177,15521,5520
5328,22605,8040
8320,37267,19650
7301,30159,121310
5624,28807,45874
3157,9362,4670
4211,19678,252456
5219,29538,15580
3861,28044,36467
5710,22994,4690
2928,8356,18890
4639,19344,4180
2949,6415,42067
2146,7479,14250
4307,35586,125480
6115,36635,7680
7829,32556,NULL
4242,14417,36466
5638,26325,121310
4217,21735,3770
4789,23910,14050
7912,33984,5520
4640,16938,15600
5783,31798,4670
5052,23500,4670
2776,7254,14280
4152,10052,4690
0,26237,3830
4883,26319,121310
4869,22229,15580
4378,29460,36467
2177,1159,4670
2763,2478,100430
1132,2149,17150
3468,6222,4680
0,22493,NULL
4788,23368,14050
6185,32423,45843
6115,35576,NULL
2165,7436,14250
4054,17737,14050
7939,28910,8040
2545,346,100430
4794,24062,4700
2984,12199,4680
2972,18754,4180
4136,17226,7720
5214,22307,16610
2549,8646,14250
6191,19008,42067
740,2226,16580
2180,261,123940
2326,271,100250
5511,37324,15770
6165,29273,125530
5160,22368,4180
6156,35989,1260
5505,24673,19500
7220,36642,19030
2730,6062,35407
4029,12005,16820
4215,14147,15580
3802,38209,4610
4497,28141,42067
3859,35624,36467
3271,9491,18950
2801,4788,42067
3551,23757,16930
3343,10614,41384
5504,24672,19500
2654,4499,16820
4911,19526,38804
5552,25517,42067
2291,1806,4760
4306,17454,35407
6187,37326,45843
3165,14527,4680
2161,1025,4670
2146,17675,35407
5244,24184,38790
3616,1082,4670
3523,8667,14250
2148,2160,16600
7341,37034,14030
4711,19468,125480
5127,22726,4670
7257,26960,45843
8359,37749,4820
3108,9695,16930
4872,21451,18890
3121,14411,14250
4788,17660,257058
4390,8135,4630
4725,20272,14120
4599,20329,14250
5436,25108,125480
4378,14690,36466
7677,22978,19650
5787,26267,4680
2827,5804,18890
5061,20348,14250
6017,28840,5570
0,11670,15580
7830,33496,4890
3282,7509,14250
8319,37277,19650
6055,36603,45843
3816,11253,45843
5571,28640,45874
7454,37173,15900
7693,32369,4610
4633,16337,36466
4816,36002,16250
5130,24453,38804
3816,14539,45843
4665,35070,3830
2951,675,4670
5483,35750,16820
2221,2334,124780
8148,37360,16290
4312,35280,125480
5071,21568,119940
4532,25329,42067
3702,28061,42067
4153,33866,42067
4522,21450,18890
2101,4940,16820
4455,19480,125480
8261,37296,3830
3786,7859,4630
4291,12146,4680
7256,26681,45843
4367,33872,42067
4823,22122,4630
5041,31791,4630
4532,26726,45843
7699,29548,15580
694,5946,5280
4265,11070,19650
5386,24103,100190
4787,13036,2720
4790,26765,16460
7478,31048,19160
5129,24174,38790
7579,34576,19500
3612,4446,16820
3992,11345,19030
4368,35548,4690
2349,1126,4670
2948,6305,42067
4027,14444,14250
7668,35267,125480
4547,15927,119680
5577,30648,45843
7693,33766,42067
8463,37946,16880
2788,5780,18890
3051,21308,4670
2905,6562,4070
5614,28394,4690
5747,27023,16820
3953,15557,18900
2445,7811,15560
5595,24295,4690
7750,33637,119680
6156,35929,1260
8526,37936,16890
4852,27126,4780
5065,27360,4680
3061,10789,16610
5614,35676,4180
3267,11796,4690
8000,35241,125480
4284,11027,4670
6156,29537,7720
4203,19425,42067
1543,884,4690
3234,8410,2720
7900,35255,125480
3157,10819,15570
2381,8890,4680
4365,15029,35912
2213,4646,15580
3146,30136,16290
3894,12867,16930
663,5236,100430
0,27345,4680
3529,16789,4690
6187,30788,45843
3477,19357,4670
3468,9508,41384
4200,18517,35407
5708,25290,14040
7429,39207,14050
7564,32036,NULL
4777,21726,3770
2950,6356,42067
7927,38210,4610
3462,15217,4750
7966,37175,4820
4367,16334,36466
5406,26795,38789
6059,28109,14250
0,24239,14050
1008,5772,18890
2388,7264,14280
4364,19940,NULL
8039,35374,100430
2167,2312,100460
2542,2472,100430
3449,9551,15590
2292,14628,14250
7901,32800,14120
2285,1687,4820
5347,24560,14250
3817,11675,15580
2137,315,124470
2641,4492,16820
0,20326,14250
2462,1806,4760
3229,7860,4630
1110,2632,15580
1134,1573,4760
3157,9422,4670
4749,19322,4530
2801,4728,42067
0,1016,4670
5572,35239,125480
2622,22929,19650
8139,34278,16930
8182,35944,1260
5165,30515,16610
2292,8199,15600
3146,10886,15560
7895,34705,16900
4313,35247,125480
7922,38201,4610
4544,38242,4670
5237,16132,3751
6156,30596,7680
8327,32017,4700
6120,26388,14120
4501,33636,119680
7846,32811,14120
6185,29798,42067
3602,8934,4690
7345,32562,NULL
3322,8210,4690
6145,28376,4690
8514,37183,4820
6185,30339,45843
6185,36588,45843
4995,17887,4690
6017,24818,16820
7733,39124,14050
4343,37387,45843
3532,9920,15580
6200,27595,4700
7259,28806,45874
8335,27189,NULL
3472,9490,18950
5309,25453,4180
7960,35685,4180
5604,29172,125480
7340,36864,14030
5317,27415,18760
2048,1742,4690
4797,21335,4630
2099,4915,16820
3802,15023,36466
5985,30281,4700
8221,38052,4820
5279,24936,4980
4468,13636,4180
3941,25255,36467
6055,29813,42067
1532,928,4690
4850,22332,3830
7521,21519,4700
5511,32014,4700
5230,26328,121310
5552,28142,42067
3972,28192,7871
7216,30629,45843
5489,17967,14040
2092,5373,16820
4798,22673,19030
7801,28924,15580
3790,4987,16820
5521,28153,7871
2292,18455,100190
4543,16088,35912
4764,20176,13460
4787,10918,4260
7713,32834,14250
8468,37955,16890
8077,36144,15590
0,5759,18890
3473,11887,4690
3609,1397,4180
4316,34432,123690
2363,1990,35407
6187,30585,45843
3121,20322,14250
7624,32466,3830
5328,22376,4180
7974,37428,NULL
5879,26398,14120
7807,37470,47598
4029,20263,14230
2810,5958,5280
2386,2470,100430
7934,32900,NULL
7257,26130,42067
7458,36614,45843
6115,35974,1260
2144,1998,35407
3041,24373,4690
7748,33646,119680
6189,16587,36467
4215,28774,NULL
2878,9120,18950
2571,1385,4820
4798,25441,4530
1563,5720,16820
5571,25955,125480
4307,36044,125480
3454,22933,19650
5410,23634,16900
5128,26749,38790
6164,32558,NULL
4715,36702,15651
4460,14202,4690
4310,19494,124960
6054,32388,45843
3467,9541,15590
4564,15953,7060
6187,30330,45843
6054,32411,45843
3477,7993,4670
697,4988,16820
0,17667,35407
7391,29420,NULL
4367,33812,42067
3618,1734,4690
7620,33675,16420
2645,2728,5570
2292,1890,4690
3280,7398,4690
4864,20331,14250
5427,24599,14250
7327,33522,19550
4787,28253,41384
5470,24342,4690
4159,20331,14250
5052,25209,100250
5369,17648,4160
5756,21621,4630
3038,8214,4690
2351,1237,4670
2132,5590,257061
4214,14555,14250
5328,21955,4630
2349,1209,4670
7564,31120,16820
4029,20286,14250
4285,25186,7871
3495,22310,16610
6054,29786,42067
7306,34742,NULL
3280,10346,4750
4044,21200,4670
3175,2551,15570
5436,36329,4630
1864,5187,4690
7993,33498,4690
7220,32331,15590
3816,14828,45843
7429,32958,14050
6018,28034,36467
5414,26132,20420
1955,4870,5580
3462,15277,4780
5127,23522,4670
6199,29025,14050
7319,34546,19500
5612,28970,4670
4634,20311,14250
7309,30014,15580
5345,24486,14120
6054,30101,42067
5856,20007,4070
3807,11949,42068
4906,22743,10030
4316,26955,45843
6199,34598,14050
3942,29564,36475
630,5053,16580
3856,28035,36467
5463,29629,42067
1545,875,4690
4846,24660,45581
7624,28204,7720
6181,27758,4690
7458,33869,42067
7354,32072,4980
7521,27347,4680
8327,33388,4700
1558,5170,35407
3722,9757,45874
2103,4931,16820
4316,30748,14030
0,14212,4690
2549,11354,16610
3007,6253,16580
2342,7784,15560
3702,26232,42067
935,1313,4690
2146,2026,35407
3278,10779,15580
629,5026,16580
3318,9854,19650
5366,25493,4180
4787,17805,14050
5249,22541,38804
0,4617,42067
4692,19654,4630
5347,24477,14120
7606,32848,14050
3127,7823,15600
2292,17711,14050
5297,29443,32874
5589,38998,125480
0,12838,16890
2146,9165,100230
7922,36853,14030
0,11756,17150
634,5891,5280
6165,29874,125480
5156,22446,36307
4532,28014,42067
2514,177,41384
3488,9057,16610
4506,21966,4670
7690,33725,42067
2405,6028,35407
3255,8816,4680
4049,12215,4680
7966,35346,4690
2095,4956,16820
4036,17240,7871
3959,11076,19650
4789,23369,14050
3974,21731,3770
7948,35330,4700
4036,14555,14250
5579,26328,121310
3577,1719,4760
2144,7946,4680
2347,1195,4670
5571,25125,125480
6175,29517,7720
3005,12943,15600
3284,7500,14250
4129,12363,15650
4731,18536,14120
8464,37913,16930
3229,12111,4530
3473,11031,4670
4912,19527,38789
5552,26035,42067
5211,20715,16930
1865,20551,5010
3114,7069,19030
6191,16601,36704
2718,1880,4690
3517,16434,5460
4543,16944,36704
4343,36906,15651
4317,15727,125480
3998,21010,4670
4312,19485,124960
5464,25139,125480
4057,16321,15651
4532,15986,45843
7474,37664,4820
6043,27855,14120
3702,33769,42067
5282,22014,16890
5606,26538,14120
3815,11286,42067
6131,31857,129470
6187,36616,45843
3789,4419,16620
4657,18842,125480
3973,32899,NULL
4222,15289,4780
7454,28892,8040
2086,5340,41384
4300,12197,4680
8472,37911,16930
637,4220,16620
3192,6141,15580
5526,21587,4630
4250,14756,15900
4459,12466,15580
2292,11800,4690
3454,22873,16290
6055,30211,42067
4623,21174,4670
1992,269,100230
3121,19552,4630
3958,21958,4670
765,5273,100270
5515,24376,4690
4980,17262,7720
7318,32870,15600
3278,12860,16930
2656,4490,16820
5338,22826,5570
5202,23578,8040
3044,10425,4180
4317,35372,125480
4782,17676,35407
4150,22281,16610
4984,27981,42067
6115,35035,19760
3032,6266,15580
5469,34428,123690
4777,19728,NULL
5350,25491,4180
1962,4990,16820
7471,35276,125480
5366,25433,4530
3006,6429,15560
2363,7300,4070
3282,14625,14250
4313,35367,125480
2146,32039,NULL
3799,18208,4690
3487,9923,15580
7425,35143,14050
4624,20368,4680
4222,15349,4780
2763,2418,100460
6189,19836,45843
3861,26876,45843
1508,939,4690
0,5905,5280
7928,33577,15570
3742,10597,19250
7563,31783,4630
4544,34100,42067
2086,5400,41384
1526,955,4690
2782,7261,14280
8081,30853,125480
6151,33670,42067
7224,35253,125480
5519,30186,4980
3808,27107,45843
7538,32620,14050
6131,39199,14050
3702,29976,42067
2913,8418,2720
3116,21710,3770
3523,9185,123940
2146,20217,18760
4532,16613,36467
2292,20081,14230
4219,17272,7720
6147,28367,4690
5359,26578,NULL
4129,14421,45843
1538,875,4690
3191,6429,15560
5490,26215,100250
2315,5141,19030
5240,32257,16600
3966,10993,18950
3967,21044,4670
4036,14495,14250
7930,34484,18990
4310,15727,125480
5503,25163,125480
1545,935,4690
3971,11371,16610
3267,21076,4670
5458,25046,15580
6185,30196,42067
2799,4737,42067
5065,20788,4690
2293,2060,35407
3121,9184,123940
8163,34132,18990
2460,1901,4690
3289,8253,4750
7255,36707,15651
8554,37944,16880
5533,21587,4630
7971,27191,NULL
4462,32106,15900
6187,37386,45843
8010,36089,15580
7242,35615,36467
2146,6480,19650
5482,24276,7720
4787,28688,5570
7318,36637,15580
6154,29509,20420
5308,23514,4670
2654,4416,16820
3295,9915,15580
5870,32235,15590
2580,5409,18950
4622,21725,3770
3063,10780,19000
3917,21064,4670
6204,35208,4750
4532,26869,45843
2549,9382,4670
1124,7240,16580
3486,9066,16610
4010,11192,16770
2644,222,5580
1932,4931,16820
6208,28990,4670
3091,8418,2720
3807,29825,42067
6127,33501,4690
3859,35707,36475
4218,14248,4680
2663,9943,15580
4790,18879,16460
3942,27051,45843
8461,37955,16890
2462,1723,4670
2549,14557,14250
4317,19096,125480
5916,24290,4690
4208,18916,15580
5560,29574,125480
3594,1001,4670
4163,15318,4690
3517,17058,4690
3859,29593,36467
5204,35222,4690
1937,4963,16820
2312,5100,19030
4705,19747,3830
4658,30207,42067
4470,10882,15580
2384,2479,100430
4665,18302,15580
4787,23341,14050
2482,4243,16620
7256,25682,42067
645,7616,14250
4892,19111,125480
5433,27715,NULL
6018,28237,36467
3938,18642,4700
4729,18508,14230
4798,23360,14050
4225,12393,15570
4802,17202,4690
3486,9896,16780
4119,12517,17150
2301,6023,35407
4386,9945,15580
7341,31040,45843
3953,11358,16610
3998,21070,4670
683,6448,15560
4135,17477,35407
5146,33446,19650
7684,39085,16930
2293,1857,4690
5614,28334,4180
7251,30634,36377
8190,35802,15580
2549,6276,15900
3473,21001,4670
4696,19238,16770
2798,4770,42067
5983,31796,4670
3807,37336,45843
1041,4873,5580
5695,31194,7871
7641,31170,14250
7563,22643,4980
2153,7622,14250
3159,9413,4670
4389,20365,4680
5614,35218,4180
7715,32825,14250
4746,26131,42067
4365,29476,36475
3191,9234,4670
4892,25165,125480
8097,36895,7680
5146,25308,14040
4364,35626,36475
5532,21620,4630
8470,37946,16880
5013,37044,14030
5250,22508,NULL
5128,24462,NULL
3807,16715,42068
5257,22050,36308
5222,26330,121310
6055,36952,45843
4054,20279,14250
2572,1386,4820
6200,30280,4700
5695,27195,NULL
7756,34128,18990
3861,12369,45874
5376,24197,45874
4795,35536,4680
7989,28289,10030
1918,4983,16820
7845,32810,14120
5427,24313,4690
7969,35132,18790
4298,12169,4680
648,2009,35407
3009,7615,14250
3495,12005,16820
7726,31902,125480
3970,29283,16610
4256,22818,5570
5291,21584,4670
5599,22823,5570
7694,33790,42067
3219,9866,19650
3470,10017,4690
2292,22826,5570
3943,16590,36704
3701,16321,15651
7514,28684,5570
7691,33798,42067
3159,9330,4670
6210,36074,15580
2549,8609,18880
4037,17516,15580
2161,1048,4670
7521,21954,4630
4211,17537,15580
6054,30327,45843
0,31066,NULL
4217,14221,19650
4543,16463,36704
4385,1929,4690
4211,26073,20570
3095,12250,4690
7454,34262,5570
7841,34574,19500
3270,15375,4760
2800,4761,42067
2650,4480,16820
4215,28279,41384
8221,37969,4820
3103,10459,4780
4858,21271,4670
3382,8265,4180
5496,29188,125480
4748,18299,15560
7318,36013,15580
6156,35013,19450
7396,33989,5520
7398,33994,5520
2132,9217,4670
5251,26757,NULL
3701,28037,36467
2972,24290,4690
2769,9916,15580
5037,23608,18990
4174,17395,41600
4802,17119,4690
7900,33652,42067
0,28441,14280
5904,25363,45874
2948,6388,42067
4787,27566,16980
1966,435,4690
4726,18902,15580
4781,19060,100430
5000,18016,4760
3284,7643,14250
2663,13710,15580
3938,17812,7720
4836,18159,121310
6056,28091,14250
7398,34040,5570
6054,30619,45843
4787,8436,2720
3271,9528,15590
8299,30034,19650
7647,37111,15651
6115,35951,1260
8567,37914,16930
5504,24695,19500
5748,36642,19030
7915,37314,NULL
5061,20431,15600
1992,7611,14250
4787,28794,NULL
3159,10727,4670
4453,15662,4670
7515,29707,15580
4223,14666,7680
3191,6174,4680
2106,4912,16820
6154,29772,20420
1146,5157,35407
6195,37616,15650
5118,27902,36466
6054,36530,45843
7243,32548,45843
5510,24788,17310
5052,20898,4670
4809,17382,8040
5427,20749,4690
3912,12110,4530
4564,16517,15560
8081,36040,125480
2905,19987,4690
7878,32091,15900
8262,37031,15900
7970,37841,16420
4364,25948,36467
2291,1723,4670
3260,8931,4690
7436,28335,4180
4313,25171,125480
7318,33434,15600
2950,8958,42067
6143,28362,4180
0,31773,14280
2429,20412,15600
3078,7386,4690
7256,26057,42067
7256,27102,45843
2732,6428,15560
5614,28357,4180
2988,17239,7720
4789,23933,14050
7306,35306,15580
2946,5999,19650
3938,20099,14250
5085,21997,4700
3127,20209,18760
4777,19327,4180
6187,30104,42067
7764,32071,NULL
5118,32416,45843
3467,10420,4180
3067,8017,4670
5369,24054,16970
2146,27416,18760
4995,17864,4690
4630,21294,4670
5521,17293,7871
7580,32854,NULL
2324,426,4690
1134,1596,4690
3296,9916,15580
3916,13732,15580
4790,25271,16290
2726,5645,18890
5300,30629,45843
5646,26323,121310
4393,7921,4680
3532,9883,18840
4391,9052,16610
3861,15017,35912
634,5012,16600
5000,18076,4820
4624,21172,4670
3953,19556,4630
4710,19215,13210
3468,14277,4690
2542,2495,100430
2951,20320,14250
5085,37566,15770
5624,29843,45874
2292,16171,3770
1540,5151,35407
2129,22306,16610
2292,21621,4630
4623,21354,4630
5297,25925,32874
