deploymentID,port,frequency,type,true_bearing,height,angle
4223,3,166.38,yagi-9-laird,267.7376,10,NULL
4223,4,166.38,yagi-9-laird,32.73757,9.5,NULL
4224,1,166.38,yagi-9,37.50384,9,NULL
4224,2,166.38,yagi-9,217.5038,9,NULL
4225,1,166.38,yagi-9-maple,53.47842,NULL,NULL
4225,2,166.38,yagi-9-maple,151.4784,NULL,NULL
4225,3,166.38,yagi-9-maple,318.4784,NULL,NULL
4225,4,166.38,omni-whip,NULL,NULL,NULL
4226,1,150.10,yagi-6,271.8678,NULL,NULL
4226,2,150.10,yagi-6,211.8678,NULL,NULL
4226,3,150.10,yagi-6,151.8678,NULL,NULL
4227,1,166.38,yagi-9-laird,348.1096,28,NULL
4228,1,166.38,yagi-9-laird,56.10941,6,NULL
4228,7,166.38,omni-whip,NULL,6,NULL
4229,1,166.38,yagi-9-laird,0.2697478,12.2,NULL
4229,2,166.38,yagi-9-laird,60.26975,12.2,NULL
4229,3,166.38,yagi-9-laird,120.2697,12.2,NULL
4229,4,166.38,yagi-9-laird,180.2697,12.2,NULL
4229,5,166.38,yagi-9-laird,240.2697,12.2,NULL
4229,6,166.38,yagi-9-laird,300.2697,12.2,NULL
4230,1,166.38,yagi-9-laird,0.164537,12.2,NULL
4230,2,166.38,yagi-9-laird,60.16454,12.2,NULL
4230,3,166.38,yagi-9-laird,120.1645,12.2,NULL
4230,4,166.38,yagi-9-laird,180.1645,12.2,NULL
4230,5,166.38,yagi-9-laird,240.1645,12.2,NULL
4230,6,166.38,yagi-9-laird,300.1646,12.2,NULL
4231,1,166.38,omni-whip,NULL,NULL,NULL
4232,1,166.38,custom,1.970727,12.2,NULL
4232,2,166.38,custom,91.97073,12.2,NULL
4232,3,166.38,custom,181.9707,12.2,NULL
4232,4,166.38,custom,271.9707,12.2,NULL
4233,1,166.38,custom,312.4874,NULL,NULL
4233,2,166.38,custom,182.4874,NULL,NULL
4233,3,166.38,custom,112.4874,NULL,NULL
4233,4,166.38,custom,232.4874,NULL,NULL
4234,1,166.38,yagi-9-maple,NULL,NULL,NULL
4234,2,166.38,yagi-9-maple,NULL,NULL,NULL
4234,3,166.38,yagi-9-maple,NULL,NULL,NULL
4234,4,166.38,omni-whip,NULL,NULL,NULL
4235,1,166.38,yagi-9-laird,350.9583,NULL,NULL
4235,2,166.38,yagi-9-laird,70.95829,NULL,NULL
4235,3,166.38,yagi-9-laird,255.9583,NULL,NULL
4237,1,150.10,custom,NULL,NULL,NULL
4239,1,150.10,custom-6,73.51433,NULL,NULL
4239,2,150.10,custom-6,173.5143,NULL,NULL
4239,3,150.10,custom-6,223.5143,NULL,NULL
4239,4,150.10,custom-6,23.51433,NULL,NULL
4240,1,150.10,custom-6,75.5218,NULL,NULL
4240,2,150.10,custom-6,147.5218,NULL,NULL
4240,3,150.10,custom-6,219.5218,NULL,NULL
4240,4,150.10,custom-6,291.5218,NULL,NULL
4240,5,150.10,custom-6,3.521797,NULL,NULL
4241,1,150.10,custom-6,323.5258,NULL,NULL
4241,2,150.10,custom-6,213.5257,NULL,NULL
4241,3,150.10,custom-6,143.5257,NULL,NULL
4241,4,150.10,custom-6,43.52575,NULL,NULL
4242,1,150.10,custom-6,73.51133,NULL,NULL
4242,2,150.10,custom-6,173.5113,NULL,NULL
4242,3,150.10,custom-6,223.5113,NULL,NULL
4242,4,150.10,custom-6,23.51133,NULL,NULL
4243,1,166.38,yagi-9-maple,288.8757,12,NULL
4243,2,166.38,yagi-9-maple,48.87574,11.5,NULL
4243,3,166.38,yagi-9-maple,168.8757,11,NULL
4244,1,166.38,yagi-9-maple,204.0518,60,NULL
4244,2,166.38,yagi-9-maple,84.05182,59.5,NULL
4244,3,166.38,yagi-9-maple,324.0518,59,NULL
3874,1,166.38,yagi-9,25.67371,8,NULL
3874,2,166.38,yagi-9,205.6737,7.8,NULL
3874,3,166.38,yagi-9,105.6737,7.6,NULL
4245,1,166.38,yagi-9,25.69444,8,NULL
4245,2,166.38,yagi-9,205.6944,7.8,NULL
4245,3,166.38,yagi-9,105.6944,7.6,NULL
4246,1,166.38,yagi-9,25.69767,8,NULL
4246,2,166.38,yagi-9,205.6977,7.8,NULL
4246,3,166.38,yagi-9,105.6977,7.6,NULL
4246,4,166.38,yagi-9-maple,285.6977,7.6,NULL
4247,1,166.38,yagi-9,165.9843,NULL,NULL
4247,2,166.38,yagi-9,255.9843,NULL,NULL
4247,3,166.38,yagi-9,5.984285,NULL,NULL
4248,1,166.38,yagi-9,273.4152,NULL,NULL
4248,2,166.38,yagi-9,43.41519,NULL,NULL
4248,3,166.38,yagi-9,343.4152,NULL,NULL
4249,1,166.38,yagi-9-laird,232.4005,9,NULL
4249,2,166.38,yagi-9-laird,52.40047,9,NULL
4249,3,166.38,yagi-9-laird,322.4005,9,NULL
4249,4,166.38,yagi-9-laird,142.4005,9,NULL
4198,3,166.38,yagi-9-laird,13.85269,9.1,0
4198,5,166.38,yagi-9-laird,168.8527,8.8,0
4198,7,166.38,yagi-9-laird,78.85269,8.5,0
4197,3,166.38,yagi-9-laird,13.69535,9.1,0
4197,5,166.38,yagi-9-laird,103.6954,8.8,0
4197,7,166.38,yagi-9-laird,278.6953,8.5,0
4250,1,166.38,yagi-9-laird,80.19646,6.1,NULL
4250,2,166.38,yagi-9-laird,25.19646,6.6,NULL
4250,3,166.38,yagi-9-laird,170.1965,7,NULL
4251,1,166.38,yagi-9-laird,80.76179,21.4,NULL
4251,2,166.38,yagi-9-laird,260.7618,21.4,NULL
4251,3,166.38,yagi-9-laird,305.7618,21.4,NULL
4252,1,166.38,yagi-9,270.1982,18,0
4252,2,166.38,yagi-9,325.1982,17.9,0
4253,1,166.38,yagi-9-laird,13.14493,6,NULL
4253,2,166.38,yagi-9-laird,248.1449,5.8,NULL
4253,3,166.38,yagi-9-laird,313.1449,5.6,NULL
4254,1,166.38,yagi-9-laird,350.1798,12,NULL
4254,2,166.38,yagi-9-laird,220.1798,11.8,NULL
4254,3,166.38,yagi-9-laird,110.1798,11.6,NULL
4254,4,166.38,yagi-5,80.17979,4,NULL
4255,1,166.38,yagi-9-laird,350.1769,12,NULL
4255,2,166.38,yagi-9-laird,220.1769,11.8,NULL
4255,3,166.38,yagi-9-laird,110.1769,11.6,NULL
4256,1,166.38,yagi-9-laird,350.1631,12,NULL
4256,2,166.38,yagi-9-laird,220.1631,11.8,NULL
4256,3,166.38,yagi-9-laird,110.1631,11.6,NULL
4257,1,166.38,yagi-9-laird,217.4992,9,NULL
4257,2,166.38,yagi-9-laird,37.49918,9,NULL
4258,1,166.38,yagi-9-laird,217.4965,9,NULL
4258,2,166.38,yagi-9-laird,37.49651,9,NULL
4259,1,166.38,yagi-9-laird,217.494,9,NULL
4259,2,166.38,yagi-9-laird,37.49399,9,NULL
4260,1,166.38,yagi-9-laird,217.4809,9,NULL
4260,2,166.38,yagi-9-laird,37.48093,9,NULL
4261,1,166.38,yagi-9-laird,217.4617,9,NULL
4261,2,166.38,yagi-9-laird,37.46175,9,NULL
4262,1,166.38,yagi-9-laird,217.4588,9,NULL
4262,2,166.38,yagi-9-laird,37.45882,9,NULL
4263,1,166.38,yagi-9-laird,172.7234,9,NULL
4263,2,166.38,yagi-9-laird,352.7234,9,NULL
4264,1,166.38,yagi-9-laird,172.7054,9,NULL
4264,2,166.38,yagi-9-laird,352.7054,9,NULL
4265,1,166.38,yagi-9-laird,352.6033,9,NULL
4265,1,166.38,yagi-9-laird,82.60331,9,NULL
4266,1,166.38,yagi-9-laird,307.2871,9,NULL
4267,1,166.38,yagi-9-laird,307.2632,9,NULL
4268,1,166.38,yagi-9-laird,307.2542,9,NULL
4269,1,166.38,yagi-9-laird,127.2871,9,NULL
4270,1,166.38,yagi-9-laird,127.2633,9,NULL
4271,1,166.38,yagi-9-laird,127.2542,9,NULL
4272,2,166.38,yagi-9-laird,128.9429,16,NULL
4272,3,166.38,yagi-9-laird,168.9429,15.5,NULL
4272,4,166.38,yagi-9-laird,343.9429,15,NULL
4273,1,150.10,yagi-6,84.82899,NULL,NULL
4273,2,150.10,yagi-6,262.829,NULL,NULL
4273,3,150.10,yagi-6,353.829,NULL,NULL
4273,4,150.10,yagi-6,173.829,NULL,NULL
4274,1,166.38,yagi-9-laird,93.16514,NULL,NULL
4274,2,166.38,yagi-9-laird,273.1651,NULL,NULL
4274,3,166.38,yagi-9-laird,163.1651,NULL,NULL
4275,3,166.38,custom,111.914,9,NULL
4275,5,166.38,custom,210.914,9,NULL
4275,7,166.38,custom,340.914,9,NULL
4276,3,166.38,none,NULL,NULL,NULL
4276,5,166.38,none,NULL,NULL,NULL
4276,7,166.38,none,NULL,NULL,NULL
4277,3,166.38,yagi-8,59.72844,9,NULL
4277,5,166.38,yagi-8,229.7284,8.5,NULL
4277,7,166.38,yagi-8,307.7285,8,NULL
4278,1,150.10,custom-9,9.070519,8,0
4278,2,150.10,custom-9,89.07052,7.7,0
4278,3,150.10,custom-9,162.0705,7.4,0
4283,1,166.38,yagi-9-laird,347.9902,6,NULL
4283,2,166.38,yagi-9-laird,77.99022,5.5,NULL
4283,3,166.38,yagi-9-laird,167.9902,5,NULL
4283,4,166.38,yagi-9-laird,257.9902,4.5,NULL
4284,3,166.38,custom-6,105.9122,9,NULL
4284,5,166.38,custom-6,225.9122,9,NULL
4284,7,166.38,custom-6,345.9122,9,NULL
4285,1,166.38,yagi-9,37.4993,9,NULL
4285,2,166.38,yagi-9,217.4993,9,NULL
4285,3,166.38,yagi-9-laird,NULL,9,NULL
4285,4,166.38,yagi-9-laird,NULL,9,NULL
4286,2,434.00,yagi-5,77.91344,NULL,NULL
4286,3,166.38,yagi-9-laird,101.9134,NULL,NULL
4286,4,166.38,yagi-9-laird,281.9134,NULL,NULL
4286,5,166.38,yagi-9-laird,191.9134,NULL,NULL
4286,6,166.38,yagi-9-laird,11.91343,NULL,NULL
4287,1,166.38,yagi-9,227.9876,7,NULL
4287,2,166.38,yagi-9,97.98764,6.5,NULL
4287,3,166.38,yagi-9,327.9876,6,NULL
4288,1,166.38,yagi-9-laird,9.949234,NULL,NULL
4288,2,166.38,yagi-9-laird,249.9492,NULL,NULL
4288,3,166.38,yagi-9-laird,129.9492,NULL,NULL
4289,1,166.38,custom,9.982258,NULL,NULL
4289,2,166.38,custom,249.9823,NULL,NULL
4289,3,166.38,custom,129.9823,NULL,NULL
4290,1,166.38,custom,70.19761,NULL,NULL
4290,2,166.38,custom,190.1976,NULL,NULL
4290,3,166.38,custom,310.1976,NULL,NULL
4291,1,166.38,custom,70.01944,NULL,NULL
4291,2,166.38,custom,190.0194,NULL,NULL
4291,3,166.38,custom,310.0194,NULL,NULL
4292,1,166.38,custom,310.0723,NULL,NULL
4292,2,166.38,custom,190.0723,NULL,NULL
4292,3,166.38,custom,70.07226,NULL,NULL
4293,1,166.38,custom,309.8949,NULL,NULL
4293,2,166.38,custom,189.8949,NULL,NULL
4293,3,166.38,custom,69.89485,NULL,NULL
4294,1,166.38,custom,10.26431,NULL,NULL
4294,2,166.38,custom,130.2643,NULL,NULL
4294,3,166.38,custom,70.26431,NULL,NULL
4295,1,166.38,custom,190.3433,NULL,NULL
4295,2,166.38,custom,70.34328,NULL,NULL
4295,3,166.38,custom,310.3433,NULL,NULL
4296,1,166.38,custom,190.1643,NULL,NULL
4296,2,166.38,custom,70.16431,NULL,NULL
4296,3,166.38,custom,310.1643,NULL,NULL
4297,1,166.38,custom,190.1322,NULL,NULL
4297,2,166.38,custom,310.1322,NULL,NULL
4297,3,166.38,custom,70.13225,NULL,NULL
4299,1,166.38,custom,8.434221,NULL,NULL
4299,2,166.38,custom,308.4342,NULL,NULL
4299,3,166.38,custom,68.43422,NULL,NULL
4300,1,166.38,custom,72.00785,NULL,NULL
4300,2,166.38,custom,12.00785,NULL,NULL
4300,3,166.38,custom,132.0079,NULL,NULL
4301,1,166.38,custom,190.0938,NULL,NULL
4301,2,166.38,custom,310.0938,NULL,NULL
4301,3,166.38,custom,70.09379,NULL,NULL
4302,1,166.38,custom,10.22698,NULL,NULL
4302,2,166.38,custom,130.227,NULL,NULL
4302,3,166.38,custom,70.22697,NULL,NULL
4303,1,166.38,custom-9,84,6,0
4303,3,166.38,custom-9,300,6,0
4303,5,166.38,yagi-5,40,6,0
4304,1,166.38,yagi-9-laird,52.41281,10,NULL
4304,2,166.38,yagi-9-laird,232.4128,9.9,NULL
4304,3,166.38,yagi-9-laird,132.4128,9.7,NULL
4305,1,166.38,yagi-9-laird,332.1796,NULL,NULL
4305,2,166.38,yagi-9-laird,232.1796,NULL,NULL
4305,3,166.38,yagi-9-laird,282.1796,NULL,NULL
4306,1,166.38,yagi-9-laird,60.08584,NULL,NULL
4306,2,166.38,yagi-9-laird,240.0858,NULL,NULL
4306,3,166.38,yagi-9-laird,150.0858,NULL,NULL
4307,4,150.10,yagi-6,170.8878,NULL,NULL
4307,5,150.10,yagi-6,295.8878,NULL,NULL
4307,6,150.10,yagi-6,53.88786,NULL,NULL
4308,1,150.10,yagi-6,NULL,NULL,NULL
4308,2,150.10,yagi-6,NULL,NULL,NULL
4308,3,150.10,yagi-6,NULL,NULL,NULL
4308,4,150.10,yagi-6,NULL,NULL,NULL
4308,5,150.10,yagi-6,NULL,NULL,NULL
4308,6,150.10,yagi-6,NULL,NULL,NULL
4309,1,150.10,yagi-6,125.8882,NULL,NULL
4309,2,150.10,yagi-6,238.8882,NULL,NULL
4309,3,150.10,yagi-6,5.88821,NULL,NULL
4310,1,150.10,yagi-6,160.8879,NULL,NULL
4310,2,150.10,yagi-6,40.88787,NULL,NULL
4310,3,150.10,yagi-6,280.8879,NULL,NULL
4310,4,150.10,yagi-6,220.8879,NULL,NULL
4310,5,150.10,yagi-6,100.8879,NULL,NULL
4310,6,150.10,yagi-6,340.8879,NULL,NULL
4311,1,150.10,yagi-6,NULL,NULL,NULL
4311,2,150.10,yagi-6,NULL,NULL,NULL
4311,3,150.10,yagi-6,NULL,NULL,NULL
4311,4,150.10,yagi-6,NULL,NULL,NULL
4311,5,150.10,yagi-6,NULL,NULL,NULL
4311,6,150.10,yagi-6,NULL,NULL,NULL
4312,4,150.10,yagi-6,248.8821,NULL,NULL
4312,5,150.10,yagi-6,126.8821,NULL,NULL
4312,6,150.10,yagi-6,10.8821,NULL,NULL
4313,1,150.10,yagi-6,315.8821,NULL,NULL
4313,2,150.10,yagi-6,198.8821,NULL,NULL
4313,3,150.10,yagi-6,82.8821,NULL,NULL
4314,1,166.38,custom,190.3233,NULL,NULL
4314,2,166.38,custom,130.3233,NULL,NULL
4314,3,166.38,custom,250.3233,NULL,NULL
4315,1,150.10,yagi-6,130.8798,NULL,NULL
4315,2,150.10,yagi-6,200.8798,NULL,NULL
4315,3,150.10,yagi-6,300.8799,NULL,NULL
4315,4,150.10,yagi-6,240.8798,NULL,NULL
4315,5,150.10,yagi-6,10.87984,NULL,NULL
4315,6,150.10,yagi-6,40.87984,NULL,NULL
4316,1,150.10,yagi-6,230.88,NULL,NULL
4316,2,150.10,yagi-6,115.88,NULL,NULL
4316,3,150.10,yagi-6,4.880034,NULL,NULL
4317,4,150.10,yagi-6,65.87961,NULL,NULL
4317,5,150.10,yagi-6,305.8796,NULL,NULL
4317,6,150.10,yagi-6,173.8796,NULL,NULL
4318,1,166.38,yagi-9-laird,265.7335,NULL,NULL
4318,2,166.38,yagi-9-laird,355.7335,NULL,NULL
4319,1,166.38,yagi-9-laird,54.54296,14,0
4319,2,166.38,yagi-9-laird,234.543,14,0
4320,1,166.38,yagi-9-laird,264.0127,10,0
4320,2,166.38,yagi-9-laird,84.01273,10,0
4321,1,166.38,yagi-9-laird,83.58987,10,0
4321,2,166.38,yagi-9-laird,263.5899,10,0
4322,1,166.38,yagi-9-laird,263.7738,9,0
4322,2,166.38,yagi-9-laird,83.77377,9,0
4323,1,166.38,yagi-9-laird,84.23501,9,0
4323,2,166.38,yagi-9-laird,264.235,9,0
4324,1,150.10,yagi-6,301.8777,NULL,NULL
4324,2,150.10,yagi-6,1.877695,NULL,NULL
4324,3,150.10,yagi-6,241.8777,NULL,NULL
4325,1,150.10,custom,240.0089,NULL,0
4326,1,150.10,custom,98.01197,NULL,0
4327,1,150.10,custom,75.00794,NULL,0
4328,1,150.10,yagi-6,84.83681,NULL,NULL
4328,2,150.10,yagi-6,262.8368,NULL,NULL
4328,3,150.10,yagi-6,353.8368,NULL,NULL
4328,4,150.10,yagi-6,173.8368,NULL,NULL
4329,0,166.38,custom-9,314.6066,7.9,0
4330,3,166.38,custom-9,231.5955,7.9,0
4330,4,166.38,custom-9,51.59548,7.9,0
4330,5,166.38,custom-9,314.5955,7.9,0
4332,1,166.38,yagi-9-laird,272.0378,11,NULL
4332,2,166.38,yagi-9-laird,92.03783,11,NULL
4333,1,166.38,omni-whip,NULL,NULL,NULL
4333,2,166.38,yagi-3,NULL,NULL,NULL
4334,1,166.38,yagi-9-laird,114.7446,NULL,0
4334,5,166.38,yagi-9-laird,24.74457,NULL,0
4334,6,166.38,yagi-9-laird,254.7446,NULL,0
4335,1,150.10,yagi-6,342.6017,14,NULL
4335,2,150.10,yagi-6,82.60168,13,NULL
4335,3,150.10,yagi-6,248.6017,12,NULL
4336,3,166.38,yagi-9,199.7895,NULL,0
4336,4,166.38,yagi-9,259.7895,NULL,0
4336,5,166.38,yagi-9,151.7895,NULL,0
4337,1,166.38,yagi-5,65.23704,8.8,0
4337,2,166.38,yagi-5,136.237,8.5,0
4337,3,166.38,yagi-5,191.237,8.2,0
4338,1,166.38,yagi-9-laird,203.2376,9.7,NULL
4338,2,166.38,yagi-9-laird,293.2376,10.2,NULL
4338,3,166.38,yagi-9-laird,23.23764,10.7,NULL
4340,5,434.00,yagi-8,292.97,NULL,NULL
4340,4,166.38,yagi-9-laird,209.97,NULL,NULL
4340,3,166.38,yagi-9-laird,22.97005,NULL,NULL
4340,2,166.38,yagi-9-laird,337.97,NULL,NULL
4341,1,166.38,custom-9,23.99947,7,0
4341,2,166.38,custom-9,268.9995,7.4,0
4341,3,166.38,custom-9,128.9995,7.8,0
4341,4,166.38,custom-9,87.99947,7.4,0
4342,2,166.38,yagi-9-laird,67.04744,16.5,NULL
4342,3,166.38,yagi-9-laird,154.0474,17,NULL
4342,4,166.38,yagi-9-laird,219.0474,16,NULL
4343,1,150.10,yagi-6,91.91004,NULL,NULL
4343,2,150.10,yagi-6,265.91,NULL,NULL
4343,3,150.10,yagi-6,1.910042,NULL,NULL
4344,1,166.38,yagi-9,32.07229,7.3,0
4344,2,166.38,yagi-9,60.07229,6.8,0
4345,1,166.38,yagi-9,47.59612,9,NULL
4345,2,166.38,yagi-9,227.5961,9,NULL
4345,3,166.38,yagi-9,122.5961,9,NULL
4345,4,166.38,yagi-9,302.5961,9,NULL
4346,1,166.38,yagi-9,262.4742,NULL,NULL
4346,2,166.38,yagi-9,172.4742,NULL,NULL
4348,1,166.38,yagi-9-laird,352.6262,9,NULL
4348,2,166.38,yagi-9-laird,82.62614,9,NULL
4349,1,166.38,yagi-9-laird,258.0254,NULL,NULL
4349,2,166.38,yagi-9-laird,58.02535,NULL,NULL
4349,3,166.38,yagi-9-laird,138.0254,NULL,NULL
4350,1,166.38,yagi-9-laird,254.5016,28.5,0
4350,2,166.38,yagi-9-laird,152.5016,27,0
4350,3,166.38,yagi-9-laird,26.50159,25.5,0
4350,4,166.38,yagi-9-laird,350.5016,24,0
4356,1,166.38,yagi-9-laird,228.4999,5,0
4356,2,166.38,yagi-9-laird,138.4999,5.6,0
4356,3,166.38,yagi-9-laird,48.49994,4,0
4356,4,166.38,yagi-9-laird,318.4999,4.4,0
4355,1,166.38,yagi-9-laird,252.5759,-2.2,0
4355,2,166.38,yagi-9-laird,182.5759,3.6,0
4355,3,166.38,yagi-9-laird,58.57585,-2.2,0
4355,4,166.38,yagi-9-laird,340.5758,-2.2,0
4352,1,166.38,yagi-9-laird,222.5603,15,0
4352,2,166.38,yagi-9-laird,152.5603,15,0
4352,3,166.38,yagi-9-laird,44.56026,15,0
4352,4,166.38,yagi-9-laird,8.560258,16.2,0
4360,1,166.38,yagi-9-laird,60.33547,NULL,NULL
4360,3,166.38,yagi-5,150.3355,NULL,NULL
4360,2,166.38,yagi-9-laird,240.3355,NULL,NULL
4362,1,166.38,yagi-9-laird,248.5784,30,0
4362,2,166.38,yagi-9-laird,152.5784,27.4,0
4362,3,166.38,yagi-9-laird,87.57841,29,0
4362,4,166.38,yagi-9-laird,328.5784,28,0
4363,1,166.38,yagi-9-laird,248.5009,22.4,0
4363,2,166.38,yagi-9-laird,158.5009,25.7,0
4363,3,166.38,yagi-9-laird,78.50092,23,0
4363,4,166.38,yagi-9-laird,348.5009,25.1,0
4364,1,150.10,yagi-6,312.189,NULL,0
4364,2,150.10,yagi-6,242.189,NULL,0
4364,3,150.10,yagi-6,173.189,NULL,0
4365,1,150.10,yagi-6,2.197608,NULL,0
4366,1,150.10,yagi-6,336.2339,NULL,0
4366,2,150.10,yagi-6,251.2339,NULL,0
4366,3,150.10,yagi-6,152.2339,NULL,0
4367,1,150.10,yagi-6,46.64207,NULL,0
4368,1,166.38,yagi-9-maple,357.6541,4,NULL
4368,2,166.38,yagi-9-laird,62.65415,3.8,NULL
4368,3,166.38,yagi-9-laird,177.6541,3.6,NULL
4368,4,166.38,yagi-9-laird,267.6541,3.4,NULL
4369,1,166.38,yagi-9-laird,78.57442,10,5
4370,1,150.10,yagi-9,101.0339,15,NULL
4370,2,150.10,yagi-9,229.0339,15,NULL
4371,1,150.10,yagi-6,109.0351,6,NULL
4371,2,150.10,yagi-6,219.0351,5,NULL
4372,1,166.38,j-pole,NULL,6,NULL
4372,2,166.38,j-pole,NULL,6,NULL
4374,1,166.38,yagi-9-laird,NULL,5,NULL
4374,2,166.38,yagi-9-laird,NULL,4.8,NULL
4374,3,166.38,j-pole,NULL,4.6,NULL
4375,1,166.38,yagi-9-laird,353.4252,4.5,NULL
4375,2,166.38,yagi-9-laird,173.4252,4.3,NULL
4375,3,166.38,yagi-9-laird,233.4252,4.1,NULL
4376,1,166.38,yagi-9-laird,NULL,4.5,NULL
4376,2,166.38,yagi-9-laird,NULL,4.3,NULL
4376,3,166.38,yagi-9-laird,NULL,4.1,NULL
4377,1,166.38,yagi-9-laird,NULL,4.5,NULL
4377,2,166.38,yagi-9-laird,NULL,4.3,NULL
4377,3,166.38,yagi-9-laird,NULL,4.1,NULL
4378,1,150.10,yagi-6,321.1954,NULL,NULL
4373,1,166.38,yagi-9-laird,NULL,5,NULL
4373,2,166.38,yagi-9-laird,NULL,4.8,NULL
4379,1,166.38,yagi-9-laird,62.796,6.2,NULL
4379,2,166.38,yagi-9-laird,239.796,6,NULL
4379,3,166.38,yagi-9-laird,198.796,5.8,NULL
4380,1,166.38,custom,77.99072,4.5,NULL
4380,3,166.38,custom,167.9907,5,NULL
4380,5,166.38,custom,257.9907,5.5,NULL
4380,7,166.38,custom,347.9907,6,NULL
4381,1,166.38,yagi-9,41.96296,NULL,NULL
4381,2,166.38,yagi-9,341.963,NULL,NULL
4381,5,166.38,yagi-9,161.963,NULL,NULL
4381,6,166.38,yagi-9,251.963,NULL,NULL
4250,4,166.38,j-pole,NULL,7.3,NULL
4382,1,166.38,yagi-9-laird,269.9412,NULL,NULL
4382,3,166.38,yagi-9-laird,313.9412,NULL,NULL
4382,5,166.38,yagi-9-laird,359.9412,NULL,NULL
4250,5,166.38,yagi-9-laird,80.19646,6.1,NULL
4383,2,166.38,yagi-9-laird,229.6308,NULL,NULL
4383,4,166.38,yagi-9-laird,272.6307,NULL,NULL
4383,5,166.38,yagi-9-laird,133.6308,NULL,NULL
4384,1,166.38,yagi-9-laird,NULL,NULL,NULL
4384,3,166.38,yagi-9-laird,NULL,NULL,NULL
4384,4,166.38,yagi-9-laird,NULL,NULL,NULL
4385,1,166.38,yagi-9-laird,NULL,NULL,NULL
4385,3,166.38,yagi-9-laird,NULL,NULL,NULL
4385,4,166.38,yagi-9-laird,NULL,NULL,NULL
4386,1,166.38,yagi-9-laird,147.7375,NULL,NULL
4386,3,166.38,yagi-9-laird,236.7375,NULL,NULL
4386,4,166.38,yagi-9-laird,286.7375,NULL,NULL
4387,1,150.10,yagi-6,82.77222,NULL,NULL
4387,2,150.10,yagi-6,255.7722,NULL,NULL
4387,3,150.10,yagi-6,349.7722,NULL,NULL
4389,1,166.38,yagi-9-laird,239.5008,22.4,0
4389,2,166.38,yagi-9-laird,164.5008,25.7,0
4389,3,166.38,yagi-9-laird,68.50082,23,0
4389,4,166.38,yagi-9-laird,358.5008,25.1,0
4390,1,166.38,yagi-9-laird,327.8618,7,NULL
4390,2,166.38,yagi-9-laird,257.8618,6.5,NULL
4390,3,166.38,yagi-9-laird,187.8618,6,NULL
4391,1,166.38,yagi-9-laird,25.81556,7,NULL
4391,2,166.38,yagi-9-laird,195.8156,6.5,NULL
4391,3,166.38,yagi-9-laird,283.8156,6,NULL
4392,1,166.38,yagi-9-laird,191.7078,7,NULL
4392,2,166.38,yagi-9-laird,225.7078,6.5,NULL
4392,3,166.38,yagi-9-laird,9.707811,6,NULL
4393,1,166.38,yagi-9-laird,7.896855,7,NULL
4393,2,166.38,yagi-9-laird,227.8969,6.5,NULL
4393,3,166.38,yagi-9-laird,107.8969,6,NULL
4394,1,166.38,yagi-9-laird,NULL,7,NULL
4394,2,166.38,yagi-9-laird,NULL,6.5,NULL
4394,3,166.38,yagi-9-laird,NULL,6,NULL
4395,1,166.38,yagi-9-laird,97.8376,7,NULL
4395,2,166.38,yagi-9-laird,47.8376,6.5,NULL
4395,3,166.38,yagi-9-laird,167.8376,6,NULL
4396,1,166.38,yagi-9-laird,56.47476,7,NULL
4396,2,166.38,yagi-9-laird,317.4748,6.5,NULL
4396,3,166.38,yagi-9-laird,183.4748,6,NULL
4397,1,166.38,yagi-9-laird,352.1661,NULL,NULL
4397,2,166.38,yagi-9-laird,232.1661,NULL,NULL
4397,3,166.38,yagi-9-laird,112.1661,NULL,NULL
4403,1,166.38,yagi-9-laird,38.06523,4,NULL
4403,2,166.38,yagi-9-laird,193.0652,3.8,NULL
4404,1,166.38,yagi-9-laird,92.78638,5,NULL
4404,3,166.38,yagi-9-laird,332.7864,4.6,NULL
4405,1,166.38,yagi-9-laird,293.2641,5,NULL
4405,2,166.38,yagi-9-laird,123.2641,4.8,NULL
4405,3,166.38,yagi-9-laird,233.2641,4.6,NULL
4406,1,166.38,yagi-9-laird,293.3312,5,NULL
4406,2,166.38,yagi-9-laird,123.3312,4.8,NULL
4407,1,166.38,yagi-9-laird,343.3658,4,NULL
4407,3,166.38,yagi-9-laird,103.3657,3.6,NULL
3908,4,166.38,yagi-9-laird,313.2578,4,NULL
4408,1,166.38,yagi-9-laird,313.3252,4,NULL
4408,2,166.38,yagi-9-laird,43.3252,3.8,NULL
4409,2,166.38,yagi-9-laird,143.1805,3.8,NULL
4409,3,166.38,yagi-9-laird,223.1805,3.6,NULL
4410,1,166.38,yagi-9-laird,13.16907,6,NULL
4410,2,166.38,yagi-9-laird,248.1691,5.8,NULL
4411,1,166.38,omni-whip,NULL,NULL,NULL
4412,1,166.38,yagi-9-laird,223.2867,4,NULL
4412,2,166.38,yagi-9-laird,43.28669,3.8,NULL
4413,1,166.38,yagi-9-laird,43.19919,4,NULL
4413,3,166.38,yagi-9-laird,138.1992,3.6,NULL
4414,2,166.38,yagi-9-laird,178.2183,4.3,NULL
4414,3,166.38,yagi-9-laird,273.2183,4.1,NULL
4415,2,166.38,yagi-9-laird,173.3244,5.8,NULL
4415,3,166.38,yagi-9-laird,83.32438,5.6,NULL
4416,2,166.38,yagi-9-laird,273.1853,4,NULL
4416,3,166.38,yagi-9-laird,163.1853,3.8,NULL
