stationID,date
11415,2017-05-24 00:00:00.000
11416,2022-05-21 06:45:21.767
11417,2020-09-11 20:15:06.007
11418,2017-05-18 00:56:19.707
11419,2020-07-29 13:52:00.000
11420,2016-05-18 00:00:00.000
11421,2021-10-27 16:15:00.000
11422,2022-05-21 06:23:59.000
11423,2021-12-14 00:28:01.900
11424,2021-10-18 14:51:01.713
11425,2022-04-05 18:35:03.240
11426,2021-12-09 19:33:14.623
11427,2021-05-21 20:23:38.730
11428,2020-08-06 09:29:43.390
11429,2018-08-23 23:59:00.000
11430,2020-02-28 13:55:00.000
11431,2019-05-02 17:20:09.697
11432,2022-05-21 06:44:07.000
11433,2021-12-23 18:03:47.233
11434,2016-07-11 15:00:00.000
11435,2022-05-21 06:44:07.000
11436,2021-06-16 17:26:38.667
11437,2016-09-09 12:30:00.000
11438,2020-09-09 20:00:00.000
11439,2022-05-21 08:14:09.827
11440,2022-04-25 22:23:00.000
11441,2015-11-09 00:00:00.000
11442,2022-05-21 07:04:07.000
11443,2022-04-28 14:23:18.057
11444,2022-05-21 06:40:23.883
11445,2016-06-22 22:37:45.467
11446,2021-09-07 14:53:47.567
11447,2021-10-23 12:03:40.917
11448,2019-10-26 14:53:18.943
11449,2019-04-06 23:59:00.000
11450,2022-05-21 08:03:23.000
11451,2019-07-05 16:14:43.000
11452,2016-11-21 00:00:00.000
11453,2022-04-18 14:58:25.503
11454,2022-05-21 06:49:08.000
11455,2021-12-25 19:09:45.000
11456,2018-12-06 18:10:00.000
11457,2022-05-21 06:49:25.000
11458,2022-05-21 06:39:26.000
11459,2021-03-04 15:20:02.000
11460,2021-05-26 16:18:34.753
11461,2022-05-21 07:04:07.000
11462,2018-07-16 15:00:00.000
11463,2019-05-26 11:12:49.990
11464,2022-05-21 07:00:30.787
11465,2014-10-19 00:00:00.000
11466,2022-04-09 18:59:25.200
11467,2022-04-14 19:38:38.270
11468,2018-05-05 00:28:16.820
11469,2022-05-21 06:25:39.000
11470,2019-05-14 12:00:00.000
11471,2019-01-08 15:38:41.447
11472,2015-06-19 00:00:00.000
11473,2022-04-10 17:55:39.000
11474,2019-05-14 20:00:00.000
11475,2019-06-26 16:45:56.623
11476,2017-10-11 23:59:00.000
11477,2018-11-19 10:42:13.417
11478,2021-07-28 22:59:29.000
11479,2022-04-12 14:43:14.370
11480,2022-03-08 07:01:20.360
11481,2019-05-21 18:54:09.447
11482,2020-09-19 11:44:20.283
11483,2022-04-28 19:01:33.263
11484,2021-07-12 18:08:44.000
11485,2022-05-21 09:18:33.627
11486,2022-04-12 13:34:33.777
11487,2013-12-31 00:00:00.000
11488,2022-05-21 07:03:53.183
11489,2022-05-21 09:44:14.283
11490,2015-10-08 01:30:00.000
11491,2022-05-12 21:47:42.000
11492,2022-05-21 09:07:53.000
11493,2017-11-27 08:00:00.000
11494,2022-04-25 18:48:25.943
11495,2022-04-14 15:42:50.217
11496,2014-05-18 00:00:00.000
11497,2021-10-21 06:03:54.787
11498,2021-12-21 17:49:38.487
11499,2022-05-21 06:44:25.000
11500,2021-12-07 02:10:12.983
11501,2019-05-22 23:11:22.743
11502,2016-10-17 10:02:53.317
11503,2021-11-04 13:55:37.833
11504,2021-12-13 15:59:09.737
11505,2022-05-21 09:31:06.000
11506,2019-01-10 23:59:00.000
11507,2021-10-20 07:48:02.010
11508,2021-09-07 17:49:51.913
11509,2022-04-11 12:18:54.030
11510,2020-11-23 17:17:10.150
11511,2022-03-18 17:02:07.807
11512,2022-05-21 06:37:49.650
11513,2017-07-11 18:00:00.000
11514,2022-05-21 06:54:27.270
11515,2022-05-21 06:25:19.820
11516,2021-05-31 01:12:48.000
11517,2022-05-21 06:18:59.000
11518,2022-05-21 06:39:05.000
11519,2018-09-10 16:00:00.000
11520,2020-03-28 21:12:12.500
11521,2017-06-12 19:06:43.377
11522,2022-05-21 06:56:48.000
11523,2019-10-23 23:48:37.000
11524,2016-05-09 00:00:00.000
11525,2022-01-26 14:05:10.640
11526,2022-04-15 17:48:36.663
11527,2021-08-18 15:19:14.000
11528,2022-03-12 17:39:41.650
11529,2022-05-21 07:06:00.000
11530,2022-05-10 16:41:26.570
11531,2021-12-20 04:43:02.153
11532,2022-05-19 10:52:06.000
11533,2019-11-09 23:59:00.000
11534,2021-09-28 16:44:03.473
11535,2021-06-11 19:47:44.000
11536,2018-11-08 20:14:31.360
11537,2021-05-11 18:41:19.393
11538,2016-01-05 12:00:00.000
11539,2017-10-16 23:59:00.000
11540,2014-10-30 00:00:00.000
11541,2022-04-10 20:01:50.237
11542,2020-07-17 15:09:48.510
11543,2022-05-21 09:47:28.520
11544,2020-11-04 12:51:01.000
11546,2019-11-20 18:31:23.940
11547,2019-07-21 22:57:04.507
11548,2016-10-12 00:00:00.000
11549,2021-12-13 14:22:27.377
11550,2021-04-16 14:30:01.530
11551,2022-05-21 06:52:17.143
11552,2021-10-01 12:00:00.000
11553,2019-11-17 14:39:32.570
11554,2022-04-30 10:42:26.000
11555,2021-12-01 20:44:38.000
11556,2022-05-21 06:34:24.000
11557,2013-12-05 15:00:00.000
11558,2013-08-02 14:30:00.000
11559,2019-11-19 23:59:00.000
11560,2020-10-21 21:02:09.280
11561,2022-03-04 17:05:47.373
11562,2019-08-01 14:59:30.000
11563,2021-06-11 06:49:23.000
11564,2021-12-11 21:36:18.577
11565,2014-08-10 00:00:00.000
11566,2017-10-28 23:59:00.000
11567,2021-10-10 09:26:14.737
11568,2022-05-21 06:59:51.000
11569,2022-05-21 07:00:58.000
11570,2021-12-21 21:18:40.430
11571,2014-07-28 00:00:00.000
11572,2022-02-03 15:16:59.000
11573,2022-04-14 18:49:15.980
11574,2021-05-27 23:59:00.000
11575,2016-11-29 12:00:00.000
11576,2017-04-28 00:00:00.000
11577,2022-01-03 18:00:00.000
11578,2022-05-21 07:46:46.253
11579,2014-05-21 00:00:00.000
11580,2015-12-09 00:00:00.000
11581,2014-01-01 00:00:00.000
11582,2022-05-21 07:01:15.000
11583,2014-08-09 00:00:00.000
11584,2019-06-01 23:59:00.000
11585,2022-05-21 07:04:16.807
11586,2022-05-21 06:35:55.947
11587,2022-04-28 18:44:54.657
11588,2022-05-20 11:29:05.820
11589,2021-10-27 19:49:52.000
11590,2022-01-05 22:27:15.000
11591,2015-11-29 00:00:00.000
11592,2021-09-28 16:54:13.657
11593,2020-11-06 17:00:00.000
11594,2014-10-29 00:00:00.000
11595,2021-06-25 16:43:34.000
11596,2017-03-15 23:47:24.087
11597,2019-09-18 20:00:00.000
11598,2020-03-11 17:05:18.357
11599,2022-05-21 06:49:26.000
11600,2022-05-21 07:03:47.620
11601,2021-06-07 08:20:09.777
11602,2014-10-14 17:55:47.040
11603,2020-02-12 20:51:36.097
11604,2021-08-25 23:59:00.000
11605,2020-06-04 14:09:00.000
11606,2020-09-08 23:00:00.000
11607,2021-04-21 17:26:41.777
11608,2016-10-26 19:07:39.493
11609,2021-07-27 06:02:47.500
11610,2022-05-16 12:52:03.063
11611,2021-07-12 18:23:47.000
11612,2022-05-15 01:00:33.243
11613,2022-05-21 07:09:01.010
11614,2019-11-18 19:43:56.127
11615,2018-06-11 23:59:00.000
11616,2021-10-10 10:51:39.077
11617,2022-04-18 18:37:48.000
11618,2022-02-13 17:13:46.000
11619,2020-07-26 18:07:16.820
11620,2014-05-12 19:09:00.000
11621,2014-05-12 22:39:00.000
11622,2021-12-13 19:36:58.383
11623,2015-07-31 13:00:00.000
11624,2022-03-07 18:32:58.110
11625,2016-06-22 18:30:00.000
11626,2022-05-21 07:00:33.683
11627,2021-10-05 19:05:32.573
11628,2020-02-06 08:44:26.000
11629,2022-04-09 20:14:14.887
11630,2017-09-14 00:00:00.000
11631,2021-12-01 15:33:19.690
11632,2021-06-02 14:18:07.620
11633,2022-05-04 15:58:42.000
11634,2022-05-21 05:59:25.000
11635,2015-10-19 23:59:00.000
11636,2019-03-18 17:00:00.000
11637,2018-09-27 22:00:00.000
11638,2018-09-27 17:22:17.857
11639,2021-10-16 08:17:40.597
11640,2019-11-28 23:30:14.067
11641,2022-05-11 17:30:45.843
11642,2019-08-07 14:48:48.930
11643,2022-05-06 16:12:29.333
11644,2021-11-28 20:18:44.930
11645,2022-05-21 07:04:40.000
11646,2021-10-05 06:18:32.600
11647,2019-04-29 10:21:14.637
11648,2021-09-19 14:36:26.483
11649,2018-06-11 23:59:00.000
11650,2019-08-10 15:13:36.580
11651,2019-07-11 13:13:34.637
11652,2021-08-27 16:05:11.000
11653,2021-03-22 09:11:47.957
11654,2019-11-12 19:42:09.273
11655,2021-11-28 15:15:25.807
11656,2018-11-09 10:00:00.000
11657,2014-05-11 08:57:00.000
11658,2021-09-28 19:42:47.310
11659,2022-05-21 06:49:26.000
11660,2022-05-21 06:50:58.000
11661,2021-06-21 18:59:09.000
11662,2021-10-31 13:44:40.023
11663,2022-05-21 06:29:44.000
11664,2022-05-21 06:54:07.000
11665,2019-12-03 15:53:14.763
11666,2014-08-13 14:02:47.007
11667,2020-10-08 15:41:33.673
11668,2018-04-19 23:59:00.000
11669,2020-03-03 20:43:48.560
11670,2022-04-22 19:38:05.550
11671,2019-11-04 16:24:32.973
11672,2022-05-21 06:49:08.000
11673,2021-09-10 18:02:29.827
11674,2022-05-21 07:20:00.000
11675,2020-12-14 23:59:00.000
11676,2022-05-21 08:50:18.240
11677,2022-05-21 08:21:04.410
11678,2022-05-21 09:52:35.000
11679,2022-01-03 17:03:16.077
11680,2022-05-21 08:54:56.000
11724,2022-03-11 02:15:33.213
11725,2019-08-07 14:55:54.000
11726,2022-05-16 00:45:30.000
11727,2019-07-16 10:00:00.000
11728,2022-04-09 06:32:29.410
11729,2022-05-21 06:42:33.000
11730,2022-04-15 17:40:22.663
11732,2018-02-06 09:54:00.000
11733,2019-08-10 23:59:00.000
11734,2020-08-25 12:00:00.000
11735,2019-08-07 19:00:00.000
11736,2019-09-10 14:00:00.000
11737,2019-09-10 18:29:14.303
11739,2020-10-20 17:04:03.190
11740,2021-06-26 06:27:19.000
11741,2021-06-11 08:59:34.000
11742,2020-03-09 23:59:00.000
11743,2021-06-26 05:53:33.123
11744,2018-11-12 22:53:22.310
11745,2021-07-15 08:02:57.000
11746,2021-06-25 08:27:56.000
11747,2019-11-21 23:59:00.000
11748,2021-06-26 07:17:12.000
11749,2019-11-21 23:59:00.000
11750,2020-09-28 07:53:45.000
11751,2018-12-01 23:59:00.000
11752,2019-11-21 23:59:00.000
11753,2021-06-26 05:19:07.660
11754,2019-11-21 23:59:00.000
11755,2021-06-26 05:05:33.000
11756,2019-05-28 05:20:47.430
11757,2019-11-25 23:59:00.000
11758,2021-06-25 02:24:07.917
11759,2021-06-25 05:42:23.000
11760,2019-08-15 10:30:16.000
11761,2019-11-21 23:00:00.000
11762,2020-09-25 04:32:58.000
11763,2020-06-29 23:59:00.000
11764,2021-04-17 04:45:53.877
11765,2018-11-27 23:27:27.000
11766,2020-06-27 23:59:00.000
11767,2021-04-17 21:44:24.887
11768,2018-04-23 23:59:00.000
11769,2018-12-10 05:01:02.000
11770,2019-11-20 07:36:32.000
11771,2019-11-20 07:36:32.000
11772,2021-06-26 06:37:44.893
11773,2018-12-01 23:59:00.000
11774,2021-06-12 08:44:33.000
11775,2021-06-11 07:59:51.000
11777,2019-05-28 03:33:09.000
11778,2020-05-24 04:09:16.543
11779,2018-10-11 00:00:00.000
11780,2019-08-11 20:01:04.840
11782,2020-06-27 23:59:00.000
11783,2021-06-26 09:42:10.000
11784,2021-06-25 00:22:21.000
11785,2019-11-21 23:59:00.000
11786,2020-03-09 23:59:00.000
11787,2021-06-25 05:26:10.437
11789,2019-11-20 08:03:40.617
11790,2019-11-20 08:03:40.617
11791,2019-11-26 23:59:00.000
11792,2021-06-25 01:41:22.000
11794,2020-05-26 06:52:38.327
11795,2020-06-29 23:59:00.000
11796,2021-06-25 04:01:31.040
11797,2020-06-28 23:59:00.000
11798,2020-11-22 06:56:12.000
11799,2021-06-25 08:04:12.000
11800,2020-06-27 23:59:00.000
11801,2020-09-30 08:18:21.000
11803,2020-02-17 23:33:57.970
11804,2019-02-21 00:00:00.000
11805,2019-02-01 23:59:00.000
11806,2019-11-25 03:51:41.000
11807,2020-06-28 05:58:19.000
11808,2019-02-01 23:59:00.000
11809,2019-11-25 02:06:42.000
11810,2018-11-24 09:47:30.723
11811,2019-11-22 00:29:11.677
11812,2019-11-21 23:00:00.000
11813,2019-05-28 05:54:14.000
11814,2019-11-21 23:59:00.000
11815,2021-04-18 03:54:53.000
11817,2021-05-06 03:44:17.000
11818,2020-06-28 23:59:00.000
11819,2019-08-23 23:59:00.000
11820,2021-05-29 07:39:48.340
11821,2021-06-26 06:01:00.000
11822,2021-05-06 06:54:11.503
11823,2019-05-28 01:55:52.000
11824,2021-05-30 07:35:46.000
11825,2021-05-29 09:03:11.167
11826,2019-11-28 06:27:11.000
11827,2019-05-03 22:55:54.157
11828,2019-11-21 23:59:00.000
11829,2020-11-03 06:42:34.000
11831,2021-06-25 07:26:13.000
11832,2020-08-29 23:59:00.000
11833,2021-04-18 04:46:41.000
11834,2019-08-14 12:53:56.000
11835,2018-11-27 23:09:45.000
11836,2019-09-01 23:59:00.000
11837,2019-11-24 22:53:27.000
11838,2019-11-21 23:00:00.000
11839,2021-04-18 04:27:05.000
11840,2020-09-27 06:10:04.000
11841,2021-06-26 07:11:57.703
11842,2019-09-01 23:59:00.000
11843,2020-11-02 23:43:41.000
11844,2020-04-01 23:59:00.000
11845,2021-05-30 07:54:44.670
11846,2018-12-31 23:59:00.000
11847,2020-03-13 06:12:50.000
11848,2019-11-25 00:44:07.000
11849,2020-03-13 23:59:00.000
11850,2021-06-25 05:57:45.000
11852,2021-05-05 23:41:46.000
11853,2019-11-21 23:59:00.000
11854,2021-05-30 06:53:20.477
11855,2021-06-11 08:31:05.000
11856,2020-11-02 12:28:45.000
11857,2019-09-28 23:59:00.000
11858,2021-05-30 08:43:44.517
11859,2018-11-28 00:05:14.000
11860,2019-11-25 02:25:34.000
11863,2020-01-07 08:38:22.887
11864,2021-06-20 19:54:00.000
11865,2016-12-19 14:30:00.000
11866,2019-02-20 23:59:00.000
11867,2021-10-25 18:38:31.000
11868,2017-08-12 20:40:20.667
11869,2018-10-18 08:25:42.323
11870,2022-04-29 15:56:09.000
11871,2019-07-19 23:59:00.000
11872,2020-08-05 13:22:44.000
11873,2022-03-11 00:39:05.470
11874,2020-10-20 08:00:00.000
11875,2019-04-05 18:00:00.000
11876,2020-06-29 23:59:00.000
11877,2021-06-25 06:35:02.730
11878,2020-05-27 23:59:00.000
11879,2019-11-26 04:25:28.000
11880,2020-05-20 04:00:00.000
11881,2021-06-11 08:29:55.000
11882,2019-02-02 10:57:30.000
11883,2019-11-25 02:53:33.000
11884,2020-03-09 23:59:00.000
11885,2021-06-11 09:01:39.000
11886,2019-11-21 23:59:00.000
11887,2020-03-09 23:59:00.000
11888,2021-06-25 04:58:48.000
11889,2014-09-08 12:09:54.900
11890,2022-02-02 18:02:05.590
11891,2021-09-08 15:16:45.000
11892,2019-08-02 15:00:00.000
11893,2021-10-20 17:02:21.000
11894,2022-04-26 18:15:53.000
11895,2019-11-22 22:54:08.000
11896,2021-10-08 17:44:03.000
11897,2020-07-13 22:23:25.000
11898,2021-04-18 05:29:15.000
11899,2022-05-21 05:25:18.000
11900,2022-05-21 06:25:18.000
11902,2022-05-17 04:36:39.000
11903,2021-01-15 18:00:00.000
11904,2021-05-06 02:24:38.000
11905,2019-03-26 21:25:11.533
11906,2018-05-16 06:22:20.000
11907,2018-05-16 05:40:13.000
11908,2019-08-14 00:18:55.250
11909,2020-07-01 17:41:27.000
11910,2019-08-16 05:51:16.443
11911,2020-04-15 07:26:13.000
11912,2021-05-06 01:47:49.000
11913,2019-08-13 07:49:53.447
11914,2021-05-19 00:24:49.000
11915,2021-11-10 19:45:00.000
11916,2022-05-21 06:14:08.000
11917,2022-04-17 15:08:21.093
11919,2021-10-12 17:24:19.010
11920,2022-05-21 06:49:06.000
11921,2022-05-21 07:06:18.000
11922,2021-10-14 12:00:00.000
11923,2021-10-04 21:00:00.000
11924,2021-09-30 12:00:00.000
11925,2021-09-17 23:00:00.000
11926,2021-10-02 12:00:00.000
11927,2021-09-25 12:00:00.000
11928,2021-06-01 23:59:00.000
11929,2021-10-31 23:59:00.000
11930,2022-01-18 00:00:00.000
11931,2021-11-17 13:43:51.507
11932,2021-04-15 23:59:00.000
11933,2021-04-02 09:02:00.000
11934,2020-02-07 01:00:00.000
11935,2020-03-13 23:43:57.000
11936,2018-07-09 21:10:00.000
11937,2021-05-27 16:00:00.000
11938,2022-04-28 17:42:58.437
11939,2022-05-21 06:46:18.267
11940,2021-11-15 17:22:43.000
11941,2021-06-20 19:55:00.000
11942,2016-10-29 17:00:00.000
11943,2019-10-24 23:59:00.000
11944,2016-10-30 11:30:00.000
11945,2021-06-29 03:45:00.000
11946,2022-05-21 06:54:26.000
11947,2022-05-17 22:06:09.000
11948,2021-08-10 03:58:47.687
11949,2022-04-28 16:01:35.337
11950,2021-11-03 18:22:08.000
11951,2016-04-28 12:25:00.000
11952,2020-10-29 04:44:39.297
11953,2022-05-21 06:17:42.000
11954,2014-12-31 00:00:00.000
11955,2020-11-18 13:16:50.497
11956,2022-05-21 06:49:07.000
11957,2019-11-21 23:59:00.000
11958,2019-11-23 01:30:30.000
11959,2019-11-25 05:17:20.413
11961,2021-09-14 07:55:33.870
11962,2019-04-03 23:59:00.000
11963,2019-06-12 08:21:26.000
11964,2019-04-03 23:59:00.000
11965,2019-06-12 08:04:42.000
11966,2019-06-12 00:08:56.333
11967,2019-06-12 02:21:24.217
11968,2019-06-12 04:30:28.000
11969,2019-06-12 04:24:28.513
11970,2019-06-12 04:17:47.000
11971,2019-06-12 03:49:13.670
11972,2019-06-12 07:40:08.000
11973,2019-06-27 00:18:00.000
11974,2018-08-25 01:41:42.000
11975,2018-08-23 04:32:28.543
11976,2018-09-21 14:54:00.000
11977,2019-11-22 15:34:25.000
11978,2021-11-23 19:59:03.453
11979,2016-12-22 00:00:00.000
11980,2018-06-23 18:56:00.000
11981,2019-08-17 21:36:15.000
11982,2020-08-04 23:59:00.000
11983,2022-01-20 14:49:29.000
11984,2020-02-05 01:28:45.233
11985,2020-02-05 01:38:24.000
11986,2020-10-25 22:52:14.060
11987,2022-03-13 17:16:07.420
11988,2020-02-05 03:28:39.000
11989,2021-06-11 07:41:54.900
11990,2019-11-26 03:14:43.000
11991,2019-11-21 23:59:00.000
11992,2021-06-26 03:31:38.313
11993,2020-06-27 23:59:00.000
11994,2020-09-27 06:25:54.087
11995,2020-02-05 22:32:22.000
11996,2020-02-04 23:39:10.000
11997,2021-04-27 11:12:45.000
11998,2018-11-27 23:43:27.000
11999,2021-05-06 02:13:54.000
12000,2020-11-25 23:59:00.000
12001,2021-11-10 18:56:13.583
12002,2020-10-15 23:59:00.000
12003,2021-05-08 09:29:10.000
12004,2022-05-10 14:49:00.187
12006,2018-10-15 00:00:00.000
12007,2021-10-19 17:10:00.000
12008,2019-10-03 00:00:00.000
12009,2021-02-22 21:47:04.000
12010,2022-04-28 22:40:22.000
12011,2020-02-04 08:38:29.727
12013,2021-08-02 12:44:47.000
12014,2021-08-02 12:57:53.000
12015,2021-08-02 12:44:04.000
12016,2021-08-02 12:44:07.000
12020,2021-08-02 12:44:05.000
12023,2021-08-02 12:44:03.000
12024,2021-08-02 12:44:08.000
12027,2021-08-02 12:44:10.000
12028,2021-08-02 12:44:07.000
12030,2021-07-09 16:46:18.000
12031,2021-08-02 12:44:04.000
12032,2021-08-02 12:44:09.000
12034,2021-07-30 13:42:40.000
12035,2021-08-02 12:44:10.000
12036,2021-08-02 12:57:43.000
12037,2022-05-21 06:49:07.000
12038,2020-05-29 23:59:00.000
12039,2021-06-26 02:48:41.000
12041,2021-06-12 07:16:10.890
12042,2021-06-26 05:31:36.000
12043,2021-06-12 07:56:28.000
12044,2021-06-26 09:08:33.000
12045,2021-04-18 04:41:28.000
12046,2021-06-26 03:09:26.000
12047,2019-01-18 20:19:08.563
12048,2022-02-26 13:47:27.797
12049,2019-11-21 23:59:00.000
12050,2020-09-24 06:31:10.877
12051,2020-06-29 23:59:00.000
12052,2021-06-25 06:25:19.000
12053,2020-02-04 22:43:38.983
12054,2020-02-04 22:20:59.237
12055,2022-05-21 06:25:36.963
12056,2021-01-15 16:24:53.147
12057,2021-06-26 06:45:35.000
12058,2021-05-06 23:54:37.670
12059,2019-11-20 23:19:06.000
12060,2020-03-13 23:59:00.000
12061,2021-06-26 08:38:30.000
12062,2019-11-26 04:54:42.437
12063,2019-11-26 04:54:42.437
12064,2021-06-05 22:33:00.000
12065,2018-11-26 06:33:38.483
12066,2019-11-21 23:59:00.000
12067,2020-09-26 00:19:40.000
12068,2022-04-28 20:35:01.290
12069,2022-05-21 09:12:20.530
12070,2019-07-04 23:59:00.000
12071,2022-05-21 06:25:49.000
12072,2019-05-31 20:54:07.000
12073,2019-11-21 23:59:00.000
12074,2020-09-27 00:57:28.000
12075,2019-02-01 23:59:00.000
12076,2020-06-29 23:59:00.000
12077,2021-06-26 07:45:26.333
12078,2019-11-28 05:42:26.000
12079,2019-11-21 23:59:00.000
12080,2021-04-18 06:33:12.000
12081,2019-11-21 23:59:00.000
12082,2021-06-25 01:00:57.000
12083,2019-11-21 23:59:00.000
12084,2021-06-25 05:55:15.000
12085,2019-11-20 06:34:57.000
12086,2021-05-29 06:23:21.000
12088,2018-12-31 23:59:00.000
12089,2019-11-21 23:00:00.000
12090,2021-06-25 05:23:34.000
12091,2018-11-27 08:29:27.000
12092,2021-04-15 23:59:00.000
12093,2019-05-16 16:00:00.000
12094,2018-09-14 17:00:00.000
12095,2020-06-27 23:59:00.000
12096,2021-05-07 08:08:04.000
12097,2022-05-21 08:21:45.000
12098,2019-05-28 04:07:15.257
12099,2021-05-07 03:40:28.000
12100,2022-05-20 22:52:51.000
12101,2017-10-31 23:59:00.000
12102,2014-12-09 00:00:00.000
12103,2015-11-09 00:00:00.000
12104,2021-11-15 16:06:33.223
12105,2022-05-21 06:54:26.000
12106,2020-08-28 12:00:00.000
12107,2021-10-01 11:20:00.000
12108,2018-08-15 19:51:00.000
12109,2019-09-10 14:00:00.000
12110,2021-07-18 17:30:54.000
12111,2021-06-10 23:59:00.000
12112,2021-06-10 23:59:00.000
12113,2021-06-10 23:59:00.000
12114,2021-07-18 17:15:18.000
12115,2021-07-18 17:03:49.000
12116,2021-06-10 23:59:00.000
12117,2018-10-07 12:00:00.000
12118,2019-09-30 00:00:00.000
12119,2022-05-21 06:59:02.000
12120,2021-07-27 15:00:00.000
12121,2016-08-05 00:00:00.000
12122,2020-09-08 09:10:02.143
12123,2022-04-26 14:50:53.000
12124,2022-05-21 02:44:26.000
12125,2021-04-15 23:59:00.000
12126,2022-05-21 06:22:59.417
12127,2020-09-09 00:00:00.000
12128,2022-05-21 06:55:59.000
12129,2022-04-14 22:15:10.387
12130,2019-12-02 21:00:00.000
12131,2022-04-15 12:28:05.363
12132,2018-09-05 22:13:24.060
12133,2021-06-08 23:34:00.250
12134,2021-10-31 23:50:00.000
12135,2022-04-27 21:06:40.887
12136,2022-04-26 18:39:19.383
12137,2022-05-21 06:39:39.400
12138,2022-05-21 06:54:06.000
12139,2022-05-21 06:37:32.027
12140,2020-10-14 13:17:55.000
12141,2020-02-05 09:33:37.000
12142,2021-08-07 05:16:38.000
12143,2022-05-21 07:40:13.323
12145,2021-11-14 11:42:31.383
12146,2021-08-05 12:00:00.000
12147,2021-08-05 18:00:00.000
12148,2022-05-18 18:07:34.000
12149,2020-02-06 02:54:16.000
12150,2015-09-30 14:30:00.000
12151,2020-08-07 16:16:10.133
12152,2019-10-02 22:40:00.000
12153,2022-04-18 16:21:02.987
12154,2020-12-04 16:55:55.893
12155,2022-01-20 08:53:44.000
12156,2016-08-19 00:00:00.000
12157,2018-10-12 23:59:00.000
12158,2019-11-18 16:30:00.000
12159,2021-11-30 22:34:47.343
12160,2021-05-09 14:29:00.000
12161,2018-11-13 23:59:00.000
12162,2019-11-09 21:54:48.633
12163,2015-09-03 19:43:37.487
12164,2014-08-27 00:00:00.000
12165,2021-10-28 14:42:25.000
12166,2019-08-15 20:57:11.000
12167,2021-06-12 23:59:00.000
12169,2022-05-21 06:56:00.000
12170,2021-03-25 23:59:00.000
12171,2018-09-06 18:30:00.000
12172,2019-09-18 18:32:25.000
12173,2018-10-29 23:45:00.000
12174,2018-12-19 18:30:00.000
12175,2021-07-06 15:00:00.000
12176,2021-11-23 15:39:56.000
12177,2015-05-05 00:00:00.000
12178,2015-04-13 17:30:00.000
12179,2022-03-28 14:41:42.000
12180,2022-05-21 05:47:35.053
12181,2020-10-27 17:27:19.543
12182,2021-07-01 01:56:47.140
12183,2021-07-12 09:00:00.000
12184,2022-04-20 08:11:41.000
12185,2020-10-31 22:29:57.000
12186,2019-10-09 14:25:21.000
12187,2020-10-30 15:01:55.087
12188,2022-05-21 06:44:04.000
12189,2021-09-08 16:33:02.000
12190,2021-04-13 23:59:00.000
12191,2021-08-10 10:05:01.060
12192,2022-05-21 06:44:06.000
12193,2020-11-25 23:59:00.000
12194,2016-10-27 23:59:00.000
12195,2020-09-22 06:47:25.000
12196,2021-11-15 16:19:23.000
12197,2020-11-25 23:59:00.000
12198,2021-02-19 03:35:01.860
12199,2022-05-21 06:49:07.000
12200,2015-10-01 00:00:00.000
12201,2021-05-31 15:14:42.000
12202,2022-05-21 05:29:21.927
12203,2022-05-21 06:01:11.430
12204,2015-07-28 00:00:00.000
12205,2015-04-14 00:00:00.000
12206,2015-10-14 00:00:00.000
12207,2019-08-22 18:32:48.503
12209,2018-01-03 23:59:00.000
12210,2018-01-03 23:59:00.000
12211,2021-08-04 17:00:00.000
12212,2021-08-04 17:00:00.000
12213,2021-08-04 17:00:00.000
12214,2018-01-11 16:00:00.000
12215,2020-04-30 16:00:00.000
12216,2022-01-18 19:07:36.000
12217,2020-11-25 23:59:00.000
12218,2021-11-15 16:02:25.000
12219,2022-04-28 19:35:11.000
12220,2022-05-21 06:32:42.000
12221,2021-04-15 23:59:00.000
12222,2015-10-26 06:50:38.693
12223,2021-03-05 19:00:00.000
12224,2020-10-20 15:17:01.027
12225,2014-11-25 00:00:00.000
12226,2016-05-24 00:00:00.000
12227,2020-10-20 15:17:01.027
12228,2021-04-15 23:59:00.000
12229,2021-11-16 13:50:10.000
12230,2022-05-21 06:40:58.000
12231,2020-10-21 06:41:29.000
12232,2018-08-30 19:57:52.737
12233,2021-07-07 13:08:16.553
12234,2020-10-20 17:04:03.190
12235,2019-11-19 23:59:00.000
12236,2021-09-08 14:33:37.000
12237,2019-12-09 23:34:52.730
12238,2020-02-05 23:58:14.000
12239,2020-02-06 00:38:40.000
12240,2015-11-25 16:30:00.000
12241,2016-04-08 15:20:00.000
12242,2021-12-02 14:22:00.000
12243,2018-10-03 18:29:00.000
12245,2022-05-10 02:37:19.387
12246,2020-02-05 00:59:16.000
12247,2020-02-05 00:34:17.000
12248,2022-01-29 22:35:10.000
12249,2020-05-15 23:40:35.670
12250,2020-11-25 23:59:00.000
12251,2021-11-12 04:34:39.503
12252,2019-10-03 02:00:00.000
12253,2022-05-21 06:44:06.000
12254,2022-05-21 06:49:08.000
12255,2020-10-15 18:59:42.000
12256,2020-10-15 18:59:42.000
12257,2021-10-16 15:00:00.000
12258,2022-05-21 06:29:20.000
12259,2022-05-19 21:03:32.683
12260,2022-05-21 06:44:06.000
12261,2021-06-10 23:59:00.000
12262,2021-07-18 18:01:47.000
12263,2015-10-11 16:00:00.000
12265,2014-10-01 00:00:00.000
12266,2018-07-09 12:00:00.000
12267,2014-01-01 00:00:00.000
12268,2015-12-14 00:00:00.000
